dataset_source,repo_name,latest_commit,snapshot_dir,python_files_manifest,regular_python_files_counted,symlinks_skipped,total_physical_lines,comment_only_lines,ncloc_python_snapshot,tokenized_files,fallback_files,ncloc_failure_count
treatment,panther-labs/panther-analysis,eabf1e5d7347d0b16fe04f1cdd8177cea566739f,repo_python/run-py-3a/strict/python_snapshots/treatment/panther-labs_panther-analysis/eabf1e5d7347d0b16fe04f1cdd8177cea566739f,801,801,0,26823,1602,19696,801,0,0
treatment,panther-labs/panther-analysis,eeaaaf08d083b6032a5cf3627573be7448415a28,repo_python/run-py-3a/strict/python_snapshots/treatment/panther-labs_panther-analysis/eeaaaf08d083b6032a5cf3627573be7448415a28,713,713,0,23100,1378,17047,713,0,0
treatment,panther-labs/panther-analysis,fc581846edf0f01e294457d00acfc5b904e34738,repo_python/run-py-3a/strict/python_snapshots/treatment/panther-labs_panther-analysis/fc581846edf0f01e294457d00acfc5b904e34738,708,708,0,24132,1543,17634,708,0,0
treatment,panther-labs/panther-analysis,ff7a1497c58d8477c2f340ffab83a771e1c58e08,repo_python/run-py-3a/strict/python_snapshots/treatment/panther-labs_panther-analysis/ff7a1497c58d8477c2f340ffab83a771e1c58e08,679,679,0,23365,1511,17093,679,0,0
treatment,raphaelmansuy/code2prompt,2730fb1b6d143bb1d0adae2f0fbf18ddf1aecc20,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/2730fb1b6d143bb1d0adae2f0fbf18ddf1aecc20,78,78,0,3947,133,3155,78,0,0
treatment,raphaelmansuy/code2prompt,3abdad8e93104f890e8d53b543c0ad3b09a15dfa,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/3abdad8e93104f890e8d53b543c0ad3b09a15dfa,36,36,0,1563,40,1277,36,0,0
treatment,raphaelmansuy/code2prompt,3b377ba47526cb784e449de65694c85cb2ef6421,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/3b377ba47526cb784e449de65694c85cb2ef6421,78,78,0,3947,133,3155,78,0,0
treatment,raphaelmansuy/code2prompt,6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/6368077a1ae530f5cf3d5054b2f9eb1bc30cd0e0,8,8,0,698,7,586,8,0,0
treatment,raphaelmansuy/code2prompt,699eae91a5bf67dc5ab6df23fd1b2c665eb20034,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/699eae91a5bf67dc5ab6df23fd1b2c665eb20034,78,78,0,3947,133,3155,78,0,0
treatment,raphaelmansuy/code2prompt,7beca452e2e50d659f11cc34a248389833c26882,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_code2prompt/7beca452e2e50d659f11cc34a248389833c26882,66,66,0,2871,110,2277,66,0,0
treatment,raphaelmansuy/iteration_of_tought,53b2a870b95abb88742ea4b5480bae8e87867348,repo_python/run-py-3a/strict/python_snapshots/treatment/raphaelmansuy_iteration_of_tought/53b2a870b95abb88742ea4b5480bae8e87867348,3,3,0,502,8,409,3,0,0
treatment,samuelgursky/davinci-resolve-mcp,19dc53236193de61f79facc731024a75d3c3be5c,repo_python/run-py-3a/strict/python_snapshots/treatment/samuelgursky_davinci-resolve-mcp/19dc53236193de61f79facc731024a75d3c3be5c,34,33,1,12669,1143,9124,33,0,0
treatment,samuelgursky/davinci-resolve-mcp,f10b0f93aec15b5c92b2bed33a60270e100dc317,repo_python/run-py-3a/strict/python_snapshots/treatment/samuelgursky_davinci-resolve-mcp/f10b0f93aec15b5c92b2bed33a60270e100dc317,34,33,1,12669,1143,9124,33,0,0
treatment,sbomify/sbomify,20276afd986b0f95c5c2758029989a8e83abf713,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/20276afd986b0f95c5c2758029989a8e83abf713,297,297,0,68739,3881,53395,297,0,0
treatment,sbomify/sbomify,571a358c77be14342e46b109d3053a296c6cc094,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/571a358c77be14342e46b109d3053a296c6cc094,286,286,0,65905,3663,51329,286,0,0
treatment,sbomify/sbomify,80ac2a0770147bbb7c2e4cc1f0054da96d2aa669,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/80ac2a0770147bbb7c2e4cc1f0054da96d2aa669,211,211,0,35978,1416,29058,211,0,0
treatment,sbomify/sbomify,9871229a57c55c6be3e0f0aab6f0377c72c1acb4,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/9871229a57c55c6be3e0f0aab6f0377c72c1acb4,164,164,0,26827,767,22291,164,0,0
treatment,sbomify/sbomify,9cd280ec409b119e5fb1ee3f6a25700655e888e1,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/9cd280ec409b119e5fb1ee3f6a25700655e888e1,187,187,0,30003,967,24788,187,0,0
treatment,sbomify/sbomify,cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/cc6d9265a9f19ee37660ea1ef3ac1cefb588b02a,162,162,0,26321,726,21921,162,0,0
treatment,sbomify/sbomify,cea548993884689448f6299084c83a512ab54198,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/cea548993884689448f6299084c83a512ab54198,157,157,0,25776,675,21531,157,0,0
treatment,sbomify/sbomify,d8357a144cfc82a75a9a367fd9d51295a600a1e5,repo_python/run-py-3a/strict/python_snapshots/treatment/sbomify_sbomify/d8357a144cfc82a75a9a367fd9d51295a600a1e5,152,152,0,25171,609,21003,152,0,0
treatment,sirkirby/unifi-network-rules,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,12,12,0,3202,96,2613,12,0,0
treatment,sirkirby/unifi-network-rules,702090debca7301d7ffbb242edc927cc1c5a2703,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/702090debca7301d7ffbb242edc927cc1c5a2703,43,43,0,11070,1421,7762,43,0,0
treatment,sirkirby/unifi-network-rules,7ecc60de7672efe69ea0872ce26ddb9401d057e3,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/7ecc60de7672efe69ea0872ce26ddb9401d057e3,8,8,0,842,9,684,8,0,0
treatment,sirkirby/unifi-network-rules,82b213f6193a4d0bdac8093c235b16e205d8b6d0,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/82b213f6193a4d0bdac8093c235b16e205d8b6d0,45,45,0,13434,1665,9519,45,0,0
treatment,sirkirby/unifi-network-rules,9cf9d3176f67c1d5a31f6351546acb3d03dcb086,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/9cf9d3176f67c1d5a31f6351546acb3d03dcb086,8,8,0,1209,23,957,8,0,0
treatment,sirkirby/unifi-network-rules,9f9e24ad109f75bfe7697e1b42aad3f3195ad50f,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/9f9e24ad109f75bfe7697e1b42aad3f3195ad50f,51,51,0,14550,1731,10425,51,0,0
treatment,sirkirby/unifi-network-rules,b208b60791430e40bb8e2bc43c0ff81632167a72,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/b208b60791430e40bb8e2bc43c0ff81632167a72,45,45,0,11874,1506,8358,45,0,0
treatment,sirkirby/unifi-network-rules,c5a94b82797ea738e2f9f796f918e315dc71fe90,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/c5a94b82797ea738e2f9f796f918e315dc71fe90,45,45,0,13164,1627,9347,45,0,0
treatment,sirkirby/unifi-network-rules,f359e4ebe8bdaeaf25ae516176b50849adab845a,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/f359e4ebe8bdaeaf25ae516176b50849adab845a,8,8,0,924,13,740,8,0,0
treatment,sirkirby/unifi-network-rules,f39942626fa3a5ffce9810732aa94fefca659720,repo_python/run-py-3a/strict/python_snapshots/treatment/sirkirby_unifi-network-rules/f39942626fa3a5ffce9810732aa94fefca659720,8,8,0,814,8,647,8,0,0
treatment,smartian1/tgtrader,1b533268cbcf209e7db165f44ba5494749587cfc,repo_python/run-py-3a/strict/python_snapshots/treatment/smartian1_tgtrader/1b533268cbcf209e7db165f44ba5494749587cfc,120,120,0,17117,1124,13020,120,0,0
treatment,smartian1/tgtrader,3c8708fa225b77637ff726318b00cd14a351e7c4,repo_python/run-py-3a/strict/python_snapshots/treatment/smartian1_tgtrader/3c8708fa225b77637ff726318b00cd14a351e7c4,56,56,0,8230,567,6149,56,0,0
treatment,smartian1/tgtrader,48a5a6e8245592314a2eb3d667ada5faac2a367f,repo_python/run-py-3a/strict/python_snapshots/treatment/smartian1_tgtrader/48a5a6e8245592314a2eb3d667ada5faac2a367f,124,124,0,18095,1215,13727,124,0,0
treatment,smartian1/tgtrader,9d17bd75396997b746338c8911d8d781c096ed35,repo_python/run-py-3a/strict/python_snapshots/treatment/smartian1_tgtrader/9d17bd75396997b746338c8911d8d781c096ed35,126,126,0,19902,1453,14963,126,0,0
treatment,smartian1/tgtrader,a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,repo_python/run-py-3a/strict/python_snapshots/treatment/smartian1_tgtrader/a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,108,108,0,14222,1029,10657,108,0,0
treatment,smorin/py-launch-blueprint,1c84afa61f2abc7201f79fe590fe7ecb8a54b284,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/1c84afa61f2abc7201f79fe590fe7ecb8a54b284,9,9,0,1011,187,631,9,0,0
treatment,smorin/py-launch-blueprint,2d2619221e0a67978190307d9361f8ca41313265,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/2d2619221e0a67978190307d9361f8ca41313265,9,9,0,844,59,608,9,0,0
treatment,smorin/py-launch-blueprint,340916d9c9f3df35fa595ff6aa511daabb95888a,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/340916d9c9f3df35fa595ff6aa511daabb95888a,9,9,0,878,62,630,9,0,0
treatment,smorin/py-launch-blueprint,6e38b18030b3f1be9933dac9f37c20b67503b9ca,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/6e38b18030b3f1be9933dac9f37c20b67503b9ca,7,7,0,709,31,525,7,0,0
treatment,smorin/py-launch-blueprint,753b3a381bad4feeb39d7f3480c2132d017ca766,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/753b3a381bad4feeb39d7f3480c2132d017ca766,8,8,0,796,53,575,8,0,0
treatment,smorin/py-launch-blueprint,97f2599a581d8333f239dd49294a29197b8759ff,repo_python/run-py-3a/strict/python_snapshots/treatment/smorin_py-launch-blueprint/97f2599a581d8333f239dd49294a29197b8759ff,9,9,0,878,61,631,9,0,0
treatment,sshtunnelvision/MCP-LOGO-GEN,5192c277f3b6efd3d8233e2427c33aeb9fb6c836,repo_python/run-py-3a/strict/python_snapshots/treatment/sshtunnelvision_MCP-LOGO-GEN/5192c277f3b6efd3d8233e2427c33aeb9fb6c836,10,10,0,722,50,591,10,0,0
treatment,synaptiai/prompt-decorators,17ba5520183934d193c2bd26502a71b3253e4acd,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/17ba5520183934d193c2bd26502a71b3253e4acd,110,110,0,11818,1339,7673,110,0,0
treatment,synaptiai/prompt-decorators,1bb0e8789bf0ee88c448d745d3f3a93244a00932,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/1bb0e8789bf0ee88c448d745d3f3a93244a00932,80,80,0,18395,1346,13622,80,0,0
treatment,synaptiai/prompt-decorators,1dd0f977ff0cbe127717a6c4d7f198a609485f69,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/1dd0f977ff0cbe127717a6c4d7f198a609485f69,86,86,0,19934,1487,14712,86,0,0
treatment,synaptiai/prompt-decorators,75ab51622f28cdbecba739a07a404f76b803f4df,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/75ab51622f28cdbecba739a07a404f76b803f4df,86,86,0,19934,1487,14712,86,0,0
treatment,synaptiai/prompt-decorators,8ffdee7032009e5e1229cec0f766de6332f2b81c,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/8ffdee7032009e5e1229cec0f766de6332f2b81c,86,86,0,19934,1487,14712,86,0,0
treatment,synaptiai/prompt-decorators,d43502d6d3034874c6b19ca459bc297c76b2bca0,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/d43502d6d3034874c6b19ca459bc297c76b2bca0,80,80,0,18395,1346,13622,80,0,0
treatment,synaptiai/prompt-decorators,e0830277744ae4089dcd630dab688a3e892f19af,repo_python/run-py-3a/strict/python_snapshots/treatment/synaptiai_prompt-decorators/e0830277744ae4089dcd630dab688a3e892f19af,86,86,0,19934,1487,14712,86,0,0
treatment,terryyin/lizard,10017f0c2ebb0688474c4a2b1216863d7632bbcf,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/10017f0c2ebb0688474c4a2b1216863d7632bbcf,132,132,0,17324,424,14224,132,0,0
treatment,terryyin/lizard,1ef2169fe8524b27777ec65944ba4eca8570e2b7,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/1ef2169fe8524b27777ec65944ba4eca8570e2b7,132,132,0,16573,361,13613,132,0,0
treatment,terryyin/lizard,3f4c17fdfd625d7c6860379a77af56813e901026,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/3f4c17fdfd625d7c6860379a77af56813e901026,121,121,0,12349,106,10209,121,0,0
treatment,terryyin/lizard,7b47f8885eb694e6ec82df21e024f2b5265ffba9,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/7b47f8885eb694e6ec82df21e024f2b5265ffba9,121,121,0,12438,112,10283,121,0,0
treatment,terryyin/lizard,7b72428d60d1bdd83d2c5fb807f8c7f33e23e71b,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/7b72428d60d1bdd83d2c5fb807f8c7f33e23e71b,133,133,0,15576,300,12753,133,0,0
treatment,terryyin/lizard,7d48c44317121698e144aa7127082b46f7581ab0,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/7d48c44317121698e144aa7127082b46f7581ab0,128,128,0,14419,172,11926,128,0,0
treatment,terryyin/lizard,86951d42c1f4fe5eaf00d258df2ab61952867838,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/86951d42c1f4fe5eaf00d258df2ab61952867838,131,131,0,15255,282,12495,131,0,0
treatment,terryyin/lizard,8f3742c28c9fd5d86fe6adfd906c9c91531390e4,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/8f3742c28c9fd5d86fe6adfd906c9c91531390e4,121,121,0,12652,111,10469,121,0,0
treatment,terryyin/lizard,c17ccbbe5203c34236fb52aa5f288ed2a96d55c0,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/c17ccbbe5203c34236fb52aa5f288ed2a96d55c0,121,121,0,12454,112,10297,121,0,0
treatment,terryyin/lizard,c3cd418ce204dff6ddf223096d6a2aec2e7b5b51,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/c3cd418ce204dff6ddf223096d6a2aec2e7b5b51,128,128,0,13406,125,11085,128,0,0
treatment,terryyin/lizard,d8cb37d396710cc71525e91b62f78320d6b7b03f,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/d8cb37d396710cc71525e91b62f78320d6b7b03f,132,132,0,17307,424,14210,132,0,0
treatment,terryyin/lizard,ef8ac19ce83d5c7f7e620f7525b6844ef8d4323a,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/ef8ac19ce83d5c7f7e620f7525b6844ef8d4323a,121,121,0,12517,112,10349,121,0,0
treatment,terryyin/lizard,f4c93acb75391b2797782373c95889434ac9b2ab,repo_python/run-py-3a/strict/python_snapshots/treatment/terryyin_lizard/f4c93acb75391b2797782373c95889434ac9b2ab,132,132,0,17427,432,14305,132,0,0
treatment,tmux-python/tmuxp,0708824ac8dbff7f0a4b504156be5bc511c288c7,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/0708824ac8dbff7f0a4b504156be5bc511c288c7,99,99,0,11841,219,9361,99,0,0
treatment,tmux-python/tmuxp,12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/12da0966aa52fb8d2b79fdfa98c32b770c1aa76b,99,99,0,11834,220,9353,99,0,0
treatment,tmux-python/tmuxp,141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/141fb9ad43136bdfd61e978b4ad9fd2dafcc00de,99,99,0,10990,217,8807,99,0,0
treatment,tmux-python/tmuxp,1b034699e8484f3c76a8ef46f5132dcf87b38fd0,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/1b034699e8484f3c76a8ef46f5132dcf87b38fd0,99,99,0,11834,220,9353,99,0,0
treatment,tmux-python/tmuxp,1f339c207881f89bdf2dc90251e2f2de3b16ce59,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/1f339c207881f89bdf2dc90251e2f2de3b16ce59,99,99,0,11006,208,8766,99,0,0
treatment,tmux-python/tmuxp,453f5956e509445303ee1e161534b8e40f3b3d1c,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/453f5956e509445303ee1e161534b8e40f3b3d1c,99,99,0,11006,208,8766,99,0,0
treatment,tmux-python/tmuxp,7ca123dec130c4655a052d12bf7d9dce24c06867,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/7ca123dec130c4655a052d12bf7d9dce24c06867,99,99,0,10849,217,8666,99,0,0
treatment,tmux-python/tmuxp,7cea7b926b3366c59d7ca1e41de55cb020a0ce67,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/7cea7b926b3366c59d7ca1e41de55cb020a0ce67,99,99,0,11841,219,9361,99,0,0
treatment,tmux-python/tmuxp,8ad7226e1b0859749c46a294327b09a3b31ca5fa,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/8ad7226e1b0859749c46a294327b09a3b31ca5fa,99,99,0,11011,208,8770,99,0,0
treatment,tmux-python/tmuxp,b3f7d78f9422faebdb534b1e9a33be4e93567164,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/b3f7d78f9422faebdb534b1e9a33be4e93567164,99,99,0,11199,208,8858,99,0,0
treatment,tmux-python/tmuxp,bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/bd053fa1d6cf9b7958e51b23a3535134c8ca7d8f,99,99,0,11000,208,8762,99,0,0
treatment,tmux-python/tmuxp,ccbc3729b89db062589697c28077877dc2b30642,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/ccbc3729b89db062589697c28077877dc2b30642,99,99,0,11841,219,9361,99,0,0
treatment,tmux-python/tmuxp,d378f576017983dfe556706e81fb9b1451d6b4d4,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/d378f576017983dfe556706e81fb9b1451d6b4d4,99,99,0,11006,208,8766,99,0,0
treatment,tmux-python/tmuxp,d9d4038baa7ecee9623fd770703b544ecec78ad0,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/d9d4038baa7ecee9623fd770703b544ecec78ad0,99,99,0,11834,220,9353,99,0,0
treatment,tmux-python/tmuxp,e5f255e15fd671519bb9d73459a9890e00927ca3,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/e5f255e15fd671519bb9d73459a9890e00927ca3,99,99,0,11006,208,8766,99,0,0
treatment,tmux-python/tmuxp,e8d2d6824fd5dc19974b7944697126198e850264,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/e8d2d6824fd5dc19974b7944697126198e850264,99,99,0,11010,207,8770,99,0,0
treatment,tmux-python/tmuxp,eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/eecd9e7e92b8f86bb3e74cd2d88284bce1a82448,99,99,0,11056,217,8799,99,0,0
treatment,tmux-python/tmuxp,ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/ef6b32a69632cf947e5c630e3b5d7ea26a4034b1,99,99,0,11006,208,8766,99,0,0
treatment,tmux-python/tmuxp,fad8ac65bba4223e4e082a09149221396a852e0b,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/fad8ac65bba4223e4e082a09149221396a852e0b,99,99,0,11834,220,9353,99,0,0
treatment,tmux-python/tmuxp,fc437afd7e83454b717af1d719022cd4aba3972b,repo_python/run-py-3a/strict/python_snapshots/treatment/tmux-python_tmuxp/fc437afd7e83454b717af1d719022cd4aba3972b,99,99,0,11011,208,8770,99,0,0
treatment,tony/django-docutils,0762c1f2c1d50954673b464d3773e769a8987adb,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/0762c1f2c1d50954673b464d3773e769a8987adb,55,55,0,4141,101,3037,55,0,0
treatment,tony/django-docutils,0b290cba2d4cbab3dac9ce00ec05a350b0011536,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/0b290cba2d4cbab3dac9ce00ec05a350b0011536,55,55,0,4016,101,2974,55,0,0
treatment,tony/django-docutils,4895644e3dafb21706239dde18e001ce5aa37f2a,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/4895644e3dafb21706239dde18e001ce5aa37f2a,55,55,0,4016,101,2973,55,0,0
treatment,tony/django-docutils,4cb8ec6f725cd2970fc928fefa0d66bc7818e606,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/4cb8ec6f725cd2970fc928fefa0d66bc7818e606,55,55,0,4014,101,2971,55,0,0
treatment,tony/django-docutils,584f8bc192dea2bfc0821e833c3edd4d143b877a,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/584f8bc192dea2bfc0821e833c3edd4d143b877a,55,55,0,4141,101,3037,55,0,0
treatment,tony/django-docutils,599abd08daad0eac078e5da127e64df1b075bc59,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/599abd08daad0eac078e5da127e64df1b075bc59,55,55,0,4141,101,3037,55,0,0
treatment,tony/django-docutils,6b00f517ec2c7fdac4c7a5f4e7d72c1ba5e25e9c,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/6b00f517ec2c7fdac4c7a5f4e7d72c1ba5e25e9c,55,55,0,4016,101,2973,55,0,0
treatment,tony/django-docutils,7c1baf58136bc611e2eb4d7994592a7d6a17e0b1,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/7c1baf58136bc611e2eb4d7994592a7d6a17e0b1,55,55,0,4016,101,2973,55,0,0
treatment,tony/django-docutils,b470d95fbeee9e27390502d866f9d5b3727a128d,repo_python/run-py-3a/strict/python_snapshots/treatment/tony_django-docutils/b470d95fbeee9e27390502d866f9d5b3727a128d,55,55,0,4016,101,2973,55,0,0
