repo_name,time,dataset_source,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,age,ncloc_paper,ncloc_python_snapshot,paper_covariate_matched,python_snapshot_ncloc_matched,analysis_ready_agc_paper_ncloc,analysis_ready_agc_python_snapshot_ncloc,latest_commit,python_file_count,files_analyzed,failure_count,agc_analysis_status,agc_repo_month_matched,top_level_blocks_scored,agc_top_level_blocks,human_top_level_blocks,agc_top_level_block_ratio,function_blocks_scored,agc_function_blocks,human_function_blocks,agc_function_block_ratio,class_blocks_scored,agc_class_blocks,human_class_blocks,agc_class_block_ratio,comparison_status,changed_top_level_blocks,changed_agc_top_level_blocks,changed_hwc_top_level_blocks,agc_changed_top_level_block_ratio,added_top_level_blocks,added_agc_top_level_blocks,added_hwc_top_level_blocks,agc_added_top_level_block_ratio,modified_top_level_blocks,modified_agc_top_level_blocks,modified_hwc_top_level_blocks,agc_modified_top_level_block_ratio,changed_function_blocks,changed_agc_function_blocks,changed_hwc_function_blocks,agc_changed_function_block_ratio,changed_class_blocks,changed_agc_class_blocks,changed_hwc_class_blocks,agc_changed_class_block_ratio,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc
qiboteam/qibojit,2024-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2345,4299,7,0.0,1.0,1030.0,4014.0,4049,1,1,1,1,683a19467797c8a4d7deaf1a3a1f10a1baca66ca,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,5,0,5,0.0,2,0,2,0.0,3,0,3,0.0,2,0,2,0.0,3,0,3,0.0,1,1
qiboteam/qibojit,2024-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,3,0.0,0.0,1061.0,4017.0,4052,1,1,1,1,db0bf468dbe1e8bf95eda400fe3bf51bfc0bdeb3,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
qiboteam/qibojit,2024-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,21,4,0.0,0.0,1091.0,4014.0,4049,1,1,1,1,77aeed6e2e4c2ee699c662742465daf13d924082,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
qiboteam/qibojit,2024-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,451,362,4,0.0,0.0,1122.0,4017.0,4052,1,1,1,1,0d9bbd2f0f3545293cdb2ac039680b8dbceaf55e,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,3,0,3,0.0,0,0,0,,3,0,3,0.0,1,0,1,0.0,2,0,2,0.0,1,1
qiboteam/qibojit,2024-09,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1433,727,5,0.0,2.0,1153.0,4042.0,4077,1,1,1,1,51b54c299e2c5f21158022a3fd8119fffb5e6b67,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,5,1,4,0.2,0,0,0,,5,1,4,0.2,4,1,3,0.25,1,0,1,0.0,1,1
qiboteam/qibojit,2024-10,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,619,579,5,0.0,0.0,1183.0,4050.0,4085,1,1,1,1,290b1776c2ba272f1c9eb59cba1d31964a239f2a,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
qiboteam/qibojit,2024-12,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,1.0,1244.0,4050.0,4085,1,1,1,1,eca912d4a405ee4bf8a2bca0c0ee35d4833eb3b4,21,21,0,ok,1,137,11,126,0.0802919708029197,124,10,114,0.0806451612903225,13,1,12,0.0769230769230769,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
qiboteam/qibojit,2025-01,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1647,799,6,1.0,0.0,1275.0,4089.0,4130,1,1,1,1,11441dd31d686823b9c753ca8886bef03753e5cb,21,21,0,ok,1,137,12,125,0.0875912408759124,124,10,114,0.0806451612903225,13,2,11,0.1538461538461538,ready,6,1,5,0.16666666666666666,1,1,0,1.0,5,0,5,0.0,2,0,2,0.0,4,1,3,0.25,1,1
qiboteam/qibojit,2025-02,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2479,996,9,0.0,6.0,1306.0,4115.0,4833,1,1,1,1,5818b6dbde5b269b59ef62ec855a6e9540113a86,22,22,0,ok,1,194,14,180,0.0721649484536082,180,11,169,0.0611111111111111,14,3,11,0.2142857142857142,ready,69,4,65,0.057971014492753624,57,3,54,0.05263157894736842,12,1,11,0.08333333333333333,63,2,61,0.031746031746031744,6,2,4,0.3333333333333333,1,1
qiboteam/qibojit,2025-03,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2559,2375,6,0.0,0.0,1334.0,4143.0,4184,1,1,1,1,63c700d1732030c7647f653a9c76f0f52f871a91,21,21,0,ok,1,139,11,128,0.079136690647482,126,9,117,0.0714285714285714,13,2,11,0.1538461538461538,ready,4,0,4,0.0,0,0,0,,4,0,4,0.0,2,0,2,0.0,2,0,2,0.0,1,1
qiboteam/qibojit,2025-04,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1242,1180,5,0.0,1.0,1365.0,4147.0,4233,1,1,1,1,f4a8169a88b7e2e6d7af61ed932a9bbe0f7cab4d,21,21,0,ok,1,139,11,128,0.079136690647482,126,9,117,0.0714285714285714,13,2,11,0.1538461538461538,ready,49,1,48,0.02040816326530612,1,1,0,1.0,48,0,48,0.0,45,1,44,0.022222222222222223,4,0,4,0.0,1,1
qiboteam/qibojit,2025-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,173,120,6,0.0,0.0,1395.0,4147.0,4188,1,1,1,1,c907246d79ff0d71dbc31e79068900efaaa1b7ab,21,21,0,ok,1,139,11,128,0.079136690647482,126,9,117,0.0714285714285714,13,2,11,0.1538461538461538,ready,47,1,46,0.02127659574468085,1,1,0,1.0,46,0,46,0.0,44,1,43,0.022727272727272728,3,0,3,0.0,1,1
qiboteam/qibojit,2025-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2129,1802,4,0.0,0.0,1426.0,4205.0,4934,1,1,1,1,8cc4350be29ef0c4b05db5ff5d25cbde446b79ba,22,22,0,ok,1,200,14,186,0.07,186,11,175,0.0591397849462365,14,3,11,0.2142857142857142,ready,64,3,61,0.046875,61,3,58,0.04918032786885246,3,0,3,0.0,61,2,59,0.03278688524590164,3,1,2,0.3333333333333333,1,1
qiboteam/qibojit,2025-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,642,486,3,0.0,0.0,1487.0,4205.0,4257,1,1,1,1,d6b90bef527e8b290551a9e7cd3b5bcd14049a60,21,21,0,ok,1,139,11,128,0.079136690647482,126,9,117,0.0714285714285714,13,2,11,0.1538461538461538,ready,49,1,48,0.02040816326530612,1,1,0,1.0,48,0,48,0.0,46,1,45,0.021739130434782608,3,0,3,0.0,1,1
ruiqini/NTFields,2024-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,0.0,492.0,1615.0,1617,1,1,1,1,b9b6efbcf876d2641e0edcf962c68119558cddb1,16,16,0,ok,1,18,3,15,0.1666666666666666,12,2,10,0.1666666666666666,6,1,5,0.1666666666666666,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
saucer-man/qq_msg_decode,2024-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264,2,1,1.0,0.0,365.0,515.0,503,1,1,1,1,073990b5331ccb62793a16c653b390bdea01f0cd,2,2,0,ok,1,20,8,12,0.4,11,2,9,0.1818181818181818,9,6,3,0.6666666666666666,ready,2,1,1,0.5,2,1,1,0.5,0,0,0,,2,1,1,0.5,0,0,0,,1,1
slopp/30_days_of_dagster,2024-11,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1952,65,3,18.0,0.0,0.0,210.0,210,1,1,1,1,effb6b4d19242e3e0c5937ac28cc42fa2a2691e2,14,14,0,ok,1,31,14,17,0.4516129032258064,31,14,17,0.4516129032258064,0,0,0,,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
slopp/30_days_of_dagster,2024-12,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5422,356,2,4.0,0.0,28.0,1557.0,1565,1,1,1,1,2d9ff7930c6475370fd66f264931bb5924ac3060,41,41,0,ok,1,123,25,98,0.2032520325203252,107,21,86,0.1962616822429906,16,4,12,0.25,ready,94,11,83,0.11702127659574468,92,11,81,0.11956521739130435,2,0,2,0.0,78,7,71,0.08974358974358974,16,4,12,0.25,1,1
stakewise/v3-operator,2024-01,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1067,1120,5,1.0,0.0,167.0,6905.0,7016,1,1,1,1,320337c3de75b67b3f99a54728885cb7d8173d4a,78,78,0,ok,1,242,60,182,0.2479338842975206,172,38,134,0.2209302325581395,70,22,48,0.3142857142857143,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
stakewise/v3-operator,2024-02,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,942,472,3,1.0,1.0,198.0,6922.0,7033,1,1,1,1,642c2b5b4a8272f5dcfa81247637330de99fabec,79,79,0,ok,1,242,60,182,0.2479338842975206,172,38,134,0.2209302325581395,70,22,48,0.3142857142857143,ready,5,1,4,0.2,0,0,0,,5,1,4,0.2,5,1,4,0.2,0,0,0,,1,1
stakewise/v3-operator,2024-03,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2897,2191,2,0.0,0.0,227.0,7259.0,7396,1,1,1,1,0139700cf0b051a0421b5f48da3a06bb092ab4a0,94,94,0,ok,1,254,59,195,0.2322834645669291,177,38,139,0.2146892655367231,77,21,56,0.2727272727272727,ready,95,10,85,0.10526315789473684,42,7,35,0.16666666666666666,53,3,50,0.05660377358490566,61,5,56,0.08196721311475409,34,5,29,0.14705882352941177,1,1
stakewise/v3-operator,2024-04,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,799,555,4,0.0,1.0,258.0,7376.0,7513,1,1,1,1,4cd830bed06a646088da8e3248c9909b13daf99a,94,94,0,ok,1,256,58,198,0.2265625,178,37,141,0.2078651685393258,78,21,57,0.2692307692307692,ready,15,1,14,0.06666666666666667,2,1,1,0.5,13,0,13,0.0,9,0,9,0.0,6,1,5,0.16666666666666666,1,1
stakewise/v3-operator,2024-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,876,480,3,0.0,0.0,288.0,7629.0,7766,1,1,1,1,6dcda1e58bdcd159e49af92f7fc3469c57d06eb5,98,98,0,ok,1,264,58,206,0.2196969696969697,182,37,145,0.2032967032967033,82,21,61,0.2560975609756097,ready,16,1,15,0.0625,8,0,8,0.0,8,1,7,0.125,8,1,7,0.125,8,0,8,0.0,1,1
stakewise/v3-operator,2024-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,94,45,3,2.0,0.0,319.0,7660.0,7797,1,1,1,1,35d81e7803d5173dcff73f00317928f4ced751dd,98,98,0,ok,1,264,58,206,0.2196969696969697,182,37,145,0.2032967032967033,82,21,61,0.2560975609756097,ready,9,1,8,0.1111111111111111,0,0,0,,9,1,8,0.1111111111111111,8,1,7,0.125,1,0,1,0.0,1,1
stakewise/v3-operator,2024-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4109,1384,5,1.0,0.0,349.0,7755.0,7897,1,1,1,1,331aa84ba7dd62b49bc3164d0f9ae0a2154d74e9,94,94,0,ok,1,271,63,208,0.2324723247232472,182,38,144,0.2087912087912088,89,25,64,0.2808988764044944,ready,58,9,49,0.15517241379310345,23,6,17,0.2608695652173913,35,3,32,0.08571428571428572,35,4,31,0.11428571428571428,23,5,18,0.21739130434782608,1,1
stakewise/v3-operator,2024-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,742,306,4,0.0,2.0,380.0,8106.0,8260,1,1,1,1,bb211b10d2c24fc04093be980c1b44abb1b87d37,94,94,0,ok,1,273,59,214,0.2161172161172161,183,37,146,0.2021857923497267,90,22,68,0.2444444444444444,ready,68,12,56,0.17647058823529413,7,2,5,0.2857142857142857,61,10,51,0.16393442622950818,33,5,28,0.15151515151515152,35,7,28,0.2,1,1
stakewise/v3-operator,2024-09,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1277,1115,2,1.0,0.0,411.0,8169.0,8324,1,1,1,1,e87654bb4ba5cc93958f0edaef7d9d958bca9e73,94,94,0,ok,1,275,61,214,0.2218181818181818,185,39,146,0.2108108108108108,90,22,68,0.2444444444444444,ready,19,3,16,0.15789473684210525,2,1,1,0.5,17,2,15,0.11764705882352941,12,3,9,0.25,7,0,7,0.0,1,1
stakewise/v3-operator,2024-10,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,197,115,2,0.0,2.0,441.0,8207.0,8370,1,1,1,1,f0690d71ab8cc5ceacac5cb4c55a5c06405fe7d5,95,95,0,ok,1,277,62,215,0.223826714801444,188,40,148,0.2127659574468085,89,22,67,0.247191011235955,ready,15,3,12,0.2,5,2,3,0.4,10,1,9,0.1,10,2,8,0.2,5,1,4,0.2,1,1
stakewise/v3-operator,2024-11,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1562,1527,2,0.0,0.0,472.0,8116.0,8286,1,1,1,1,32e54286551a01b18586259e416bf722f5603a35,95,95,0,ok,1,280,63,217,0.225,190,41,149,0.2157894736842105,90,22,68,0.2444444444444444,ready,19,2,17,0.10526315789473684,3,1,2,0.3333333333333333,16,1,15,0.0625,12,2,10,0.16666666666666666,7,0,7,0.0,1,1
stakewise/v3-operator,2024-12,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1277,864,2,0.0,1.0,502.0,8390.0,8572,1,1,1,1,6a1cf53f43973ee7fd4698ff44e45fedfeee46d1,98,98,0,ok,1,285,64,221,0.2245614035087719,192,42,150,0.21875,93,22,71,0.2365591397849462,ready,19,1,18,0.05263157894736842,5,1,4,0.2,14,0,14,0.0,6,1,5,0.16666666666666666,13,0,13,0.0,1,1
stakewise/v3-operator,2025-01,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,945,958,1,2.0,0.0,533.0,8388.0,8565,1,1,1,1,a399272f42cc9274f9652834ff9f56d7bc43fa32,98,98,0,ok,1,289,66,223,0.2283737024221453,193,44,149,0.2279792746113989,96,22,74,0.2291666666666666,ready,37,5,32,0.13513513513513514,6,1,5,0.16666666666666666,31,4,27,0.12903225806451613,21,5,16,0.23809523809523808,16,0,16,0.0,1,1
stakewise/v3-operator,2025-02,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,231,245,2,1.0,0.0,564.0,8396.0,8566,1,1,1,1,eb02dd26d2337d39072f924386a3e97a16852a16,98,98,0,ok,1,287,66,221,0.229965156794425,191,44,147,0.2303664921465968,96,22,74,0.2291666666666666,ready,12,1,11,0.08333333333333333,1,1,0,1.0,11,0,11,0.0,9,1,8,0.1111111111111111,3,0,3,0.0,1,1
stakewise/v3-operator,2025-04,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,699,673,2,1.0,0.0,623.0,8394.0,8564,1,1,1,1,e490963118f067e36252c267be03c306aa474801,98,98,0,ok,1,287,66,221,0.229965156794425,191,44,147,0.2303664921465968,96,22,74,0.2291666666666666,ready,9,1,8,0.1111111111111111,0,0,0,,9,1,8,0.1111111111111111,6,1,5,0.16666666666666666,3,0,3,0.0,1,1
stakewise/v3-operator,2025-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,869,771,2,1.0,0.0,653.0,8424.0,8595,1,1,1,1,0d67cf01b4e483c311aeb7ae9bf79cb8d9967aa1,98,98,0,ok,1,288,66,222,0.2291666666666666,192,44,148,0.2291666666666666,96,22,74,0.2291666666666666,ready,10,1,9,0.1,1,0,1,0.0,9,1,8,0.1111111111111111,7,1,6,0.14285714285714285,3,0,3,0.0,1,1
stakewise/v3-operator,2025-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,1,1.0,0.0,684.0,8426.0,8597,1,1,1,1,18b8e71b39a917eadec2fa2edbd94f0a23150efd,98,98,0,ok,1,288,66,222,0.2291666666666666,192,44,148,0.2291666666666666,96,22,74,0.2291666666666666,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
stakewise/v3-operator,2025-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1088,1444,2,1.0,0.0,714.0,8378.0,8546,1,1,1,1,a41faa769bac914ea1518942a2348889f23ab871,98,98,0,ok,1,286,64,222,0.2237762237762237,192,43,149,0.2239583333333333,94,21,73,0.2234042553191489,ready,19,4,15,0.21052631578947367,0,0,0,,19,4,15,0.21052631578947367,14,4,10,0.2857142857142857,5,0,5,0.0,1,1
stakewise/v3-operator,2025-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0.0,1.0,745.0,8378.0,8546,1,1,1,1,44f69fe8beee0abb5ab4570df353aab421bc8100,98,98,0,ok,1,286,64,222,0.2237762237762237,192,43,149,0.2239583333333333,94,21,73,0.2234042553191489,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
taylorwilsdon/open-webui-tools,2025-02,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1.0,1.0,0.0,612.0,680,1,1,1,1,8e47bf8a6ae007fa8706931251f2c0c521911bf9,1,1,0,ok,1,4,1,3,0.25,0,0,0,,4,1,3,0.25,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
taylorwilsdon/open-webui-tools,2025-03,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1327,925,2,6.0,2.0,0.0,767.0,814,1,1,1,1,510cbf0c66b775568e31bb2ce595435915c1f2f0,1,1,0,ok,1,5,3,2,0.6,0,0,0,,5,3,2,0.6,ready,4,2,2,0.5,1,1,0,1.0,3,1,2,0.3333333333333333,0,0,0,,4,2,2,0.5,1,1
taylorwilsdon/open-webui-tools,2025-04,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,895,69,2,4.0,0.0,31.0,767.0,1063,1,1,1,1,d1d0c14c125b858ce3191bcbde2231dfd8cfa02c,2,2,0,ok,1,10,6,4,0.6,4,3,1,0.75,6,3,3,0.5,ready,5,3,2,0.6,5,3,2,0.6,0,0,0,,4,3,1,0.75,1,0,1,0.0,1,1
taylorwilsdon/open-webui-tools,2025-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,19,1,4.0,0.0,61.0,1029.0,1094,1,1,1,1,53921eb17c310df70a46d641564b60453f053a23,2,2,0,ok,1,10,6,4,0.6,4,3,1,0.75,6,3,3,0.5,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
thefatedefeater/V2ray-Config,2024-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,610029,320428,2,0.0,0.0,0.0,580.0,578,1,1,1,1,849e5260fa8fd115a9c4eb02aaf52b1d5caf9c22,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
thefatedefeater/V2ray-Config,2024-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,34527347,34566008,2,1.0,0.0,0.0,580.0,578,1,1,1,1,7cd5f783b40053673bfb09d45f023558373395e4,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2024-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,15091255,15118172,1,0.0,0.0,30.0,580.0,578,1,1,1,1,e9dd2c850775f49050f71fad152907956ae98b46,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2024-09,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,9054898,9066513,1,0.0,0.0,61.0,580.0,578,1,1,1,1,52b97d71955840f071426e07fb1da4f58a875b7b,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2024-10,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,15574122,15590779,1,2.0,0.0,91.0,580.0,578,1,1,1,1,84a348b938534446f7dc2ad04cb8a5808a39d137,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2024-11,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,14519673,14522439,1,3.0,0.0,122.0,580.0,578,1,1,1,1,62c1d0c1a3be28d377cf22ccae7c43a03789b5fb,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2024-12,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,15265742,15266940,1,34.0,0.0,152.0,580.0,578,1,1,1,1,9240083e6eebd43801cab3836c84a236683f3e41,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thefatedefeater/V2ray-Config,2025-01,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,13831750,13851998,1,5.0,0.0,183.0,580.0,578,1,1,1,1,515eecbef7ca8e50b7439d0910bc3a697f0d389c,3,3,0,ok,1,10,1,9,0.1,10,1,9,0.1,0,0,0,,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thegreenwebfoundation/admin-portal,2024-01,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1741,1705,3,2.0,6.0,1323.0,22966.0,21414,1,1,1,1,3f7024818667473e5325ab23cc5eb36ff2ac5ca6,252,252,0,ok,1,619,171,448,0.2762520193861066,210,49,161,0.2333333333333333,409,122,287,0.2982885085574572,no_previous_month,,,,,,,,,,,,,,,,,,,,,0,0
thegreenwebfoundation/admin-portal,2024-02,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1506,842,2,0.0,5.0,1354.0,23078.0,21508,1,1,1,1,db0477a64f9482fdb458c20de2489850a302fa22,255,255,0,ok,1,622,173,449,0.2781350482315112,211,50,161,0.2369668246445497,411,123,288,0.2992700729927007,ready,10,2,8,0.2,3,2,1,0.6666666666666666,7,0,7,0.0,3,1,2,0.3333333333333333,7,1,6,0.14285714285714285,1,1
thegreenwebfoundation/admin-portal,2024-03,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1300,669,3,0.0,3.0,1383.0,23438.0,21943,1,1,1,1,829150a9e88324b778045a5e7f7dc76ffc4b7105,258,258,0,ok,1,624,172,452,0.2756410256410256,208,49,159,0.235576923076923,416,123,293,0.2956730769230769,ready,18,0,18,0.0,9,0,9,0.0,9,0,9,0.0,2,0,2,0.0,16,0,16,0.0,1,1
thegreenwebfoundation/admin-portal,2024-04,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,532,382,1,1.0,5.0,1414.0,23542.0,22068,1,1,1,1,03f1a8bd936d34695ff659b5f22a1b07bc1363e3,259,259,0,ok,1,623,172,451,0.276083467094703,210,51,159,0.2428571428571428,413,121,292,0.2929782082324455,ready,19,4,15,0.21052631578947367,6,2,4,0.3333333333333333,13,2,11,0.15384615384615385,7,3,4,0.42857142857142855,12,1,11,0.08333333333333333,1,1
thegreenwebfoundation/admin-portal,2024-05,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,22511,5515,2,0.0,3.0,1444.0,24008.0,22492,1,1,1,1,24fc007a31fcf07642121bfd1f19a5cb320f5c6d,260,260,0,ok,1,629,172,457,0.273449920508744,216,51,165,0.2361111111111111,413,121,292,0.2929782082324455,ready,27,0,27,0.0,6,0,6,0.0,21,0,21,0.0,11,0,11,0.0,16,0,16,0.0,1,1
thegreenwebfoundation/admin-portal,2024-06,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,460,483,4,0.0,1.0,1475.0,24020.0,22492,1,1,1,1,47e468a4a49661d984580fa1c4d08c826651b96e,260,260,0,ok,1,629,172,457,0.273449920508744,216,51,165,0.2361111111111111,413,121,292,0.2929782082324455,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
thegreenwebfoundation/admin-portal,2024-07,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,148,122,3,1.0,0.0,1505.0,23976.0,22462,1,1,1,1,1cb016e30ae9cd555340fcf651b11eb825fd288a,260,260,0,ok,1,630,173,457,0.2746031746031746,217,52,165,0.2396313364055299,413,121,292,0.2929782082324455,ready,40,3,37,0.075,1,0,1,0.0,39,3,36,0.07692307692307693,33,1,32,0.030303030303030304,7,2,5,0.2857142857142857,1,1
thegreenwebfoundation/admin-portal,2024-08,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,1.0,0.0,1536.0,23979.0,22465,1,1,1,1,5a578329f796563dd747a83a2938d4c17d213ea2,260,260,0,ok,1,630,173,457,0.2746031746031746,217,52,165,0.2396313364055299,413,121,292,0.2929782082324455,ready,1,0,1,0.0,0,0,0,,1,0,1,0.0,0,0,0,,1,0,1,0.0,1,1
thegreenwebfoundation/admin-portal,2024-09,control,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,11,2,0.0,0.0,1567.0,23984.0,22465,1,1,1,1,88fc821580c365bf1525d6979a0516702e80b0ca,260,260,0,ok,1,630,173,457,0.2746031746031746,217,52,165,0.2396313364055299,413,121,292,0.2929782082324455,ready,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0
