dataset_source,repo_name,latest_commit,repo_dir,repo_dir_exists,commit_exists,error
control,HelpingAI/Webscout,3c0f40c7caa64697c58cc209b70672171dd541a9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/HelpingAI_Webscout,1,1,
control,HelpingAI/Webscout,259c469b1785b81094ce71312991307ad5c14d58,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/HelpingAI_Webscout,1,1,
control,IBM/mt-rag-benchmark,255a13a965fd931051d4067b2321cdad99ece4d2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/IBM_mt-rag-benchmark,1,1,
control,IBM/mt-rag-benchmark,a12e25a33a76f3461768a1ed8f0be16d8c9340a9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/IBM_mt-rag-benchmark,1,1,
control,IBM/mt-rag-benchmark,c60072e6cb1b08213c7178ef1364f9958a940e3d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/IBM_mt-rag-benchmark,1,1,
control,ITSpecialist111/ai_automation_suggester,6655ee3ccea170555d9d968db3a1f0c4b761bdda,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,f2e54127e5ea100cd7038be63b5067d7ec9e3203,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,a3a4bbbd2a0f8b15b360891c627b4be2cef2d0db,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,80e4702607a60ea1a7e99dfc49b38e2b6dcc37ed,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,a8af04fb1e696943110ac824705b1cc41cf677e9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,5dfe854ad555719dfa71d2fecdfe403754fc9832,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,b2a018afeec2a56847d31897e1224b6dfccd30c7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,3e11672356d188a604f807609fe99a04fb80bb7b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,ITSpecialist111/ai_automation_suggester,f680b185d5d86a7ab56291f7940d2b66541b7f58,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/ITSpecialist111_ai_automation_suggester,1,1,
control,Jieqianyu/SGN,a65798174a839bde9c0d2c72dee3848a67bb05ab,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Jieqianyu_SGN,1,1,
control,Jieqianyu/SGN,b519871f45a2751d7e9cf4798c90fbff3e410a51,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Jieqianyu_SGN,1,1,
control,JustinSparrrow/IOOI-EmotionEgg,4593f10a974865bf903ca3576ac4b617a693978d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/JustinSparrrow_IOOI-EmotionEgg,1,1,
control,JustinSparrrow/IOOI-EmotionEgg,eb145035b7c60abf42b353ccdc47a3a31a233e82,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/JustinSparrrow_IOOI-EmotionEgg,1,1,
control,LGro/PyAPSI,44f07dd2be7371f810474635c27c71e5baaf45ea,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/LGro_PyAPSI,1,1,
control,LGro/PyAPSI,c9fab4a6d79da320e3f810b477284cefd1419b7e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/LGro_PyAPSI,1,1,
control,LuneMods/KCD2-Blender-Toolkit,9bbb606215b45b26e20f214ef65359d3a0d561f3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/LuneMods_KCD2-Blender-Toolkit,1,1,
control,LuneMods/KCD2-Blender-Toolkit,c335231561e1327a43f7aac66357232fa83ee545,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/LuneMods_KCD2-Blender-Toolkit,1,1,
control,MIT-Emerging-Talent/ET6-edXtras,ae3c1e35770536349214505cccbfba4bc11d895c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MIT-Emerging-Talent_ET6-edXtras,1,1,
control,MIT-Emerging-Talent/ET6-edXtras,4bf71d024e75d12903ebfc79157120e477643dac,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MIT-Emerging-Talent_ET6-edXtras,1,1,
control,MIT-Emerging-Talent/ET6-edXtras,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MIT-Emerging-Talent_ET6-edXtras,1,1,
control,Makopolo/megascan_houdini20.0_USD_plugin,51c95912cbed07c846baba016831fcec1978d6ce,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Makopolo_megascan_houdini20.0_USD_plugin,1,1,
control,Makopolo/megascan_houdini20.0_USD_plugin,9ea78b3706bd91ffc45b5d286e05d9d48caefd27,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Makopolo_megascan_houdini20.0_USD_plugin,1,1,
control,Makopolo/megascan_houdini20.0_USD_plugin,8136e2577c68bb305b707dba182a17b247d1f842,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/Makopolo_megascan_houdini20.0_USD_plugin,1,1,
control,MalevichAI/malevich,63716964c10436377f3ac5e6413ce729bd48fe73,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,fa65da712ea11d1a3573737dc4356ca5050928d3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,64bf75a1e73d6975b39e06dcbec1c88e4e875218,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,13324dbffc516f909d4d880974c49c261f29e2ad,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,b14b7869cf9cf411357168cf062b5c0539aeaa2c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,e5326dda025f274046cbc18492e7c358fc334c9a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MalevichAI/malevich,18e8b19a7506c7b51453be5726f3ad733279f7fe,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MalevichAI_malevich,1,1,
control,MingSun-Tse/LightAvatar-TensorFlow,d2bb41c27f14024821c7819d5f958c3ee4adb9d4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MingSun-Tse_LightAvatar-TensorFlow,1,1,
control,MingSun-Tse/LightAvatar-TensorFlow,19865a5adcb07c7dd9edd981ff0fe6335edaca62,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MingSun-Tse_LightAvatar-TensorFlow,1,1,
control,MingSun-Tse/LightAvatar-TensorFlow,3994bf5aa77460a57e943805ace5ca2d2d0b287f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MingSun-Tse_LightAvatar-TensorFlow,1,1,
control,MrTimonM/Arichain-Bot,cafdbd057dca6e6a29a6079472ea502b67e6a9af,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/MrTimonM_Arichain-Bot,1,1,
control,NVIDIA/cuEquivariance,f4b52be1a6b7e4666978a6a8499a21e5ee29ecd6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,163f5f15fbe422cd37bf57923d89761ac8f45185,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,07e715cf2762e67fb2a0fbc109a5d24a94fc5117,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,f5a67a583e60162fb1db47d954c916c845ad4d2f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,cd297d02978484ce75135f9104f0015f3f598159,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,63765206185021ff123b68ffaa3f37053ec68906,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,6a78b3f56d1ea7387465b152c12ed09e083cc4b9,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,9cc03d657ce7124cd7998d2c66f6901783f29979,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,5fbf607f5361e40352d0f9b49ed60260a48ad91c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NVIDIA/cuEquivariance,5942dd5c8783949e83c462f012060bb767c6154e,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NVIDIA_cuEquivariance,1,1,
control,NiceRingNode/LGGPT,ee2d46bb8d20bd894f56c7db278640f524d8068a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,1,1,
control,NiceRingNode/LGGPT,338bbb4dcd894e5f7111e9ea141f16d1e7af7249,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,1,1,
control,NiceRingNode/LGGPT,df47d02d98a642ad71b559b599bdae41893b248d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,1,1,
control,NiceRingNode/LGGPT,16ea2d98f990a675ec0473fe5c85beeddf9552d5,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,1,1,
control,NiceRingNode/LGGPT,ce5d480380c407d687cb5bab0701cb1c33fe4238,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/NiceRingNode_LGGPT,1,1,
control,OSU-NLP-Group/HippoRAG,9b784993c54e63a3d9610ba322a864e8bddd04a6,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,cfbe01eef0766757a5d329216245d254d96f4ca7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,5ddedf0f516c7bbed777ba54da680c8bb8fb8f84,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,b04488d54c4c325dcbdfff6013c7e1ba117874fa,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,7fd48f3734c664d1ec69be65413b9dde4af44bf3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,e455c5d67f2b3e59b7940382e5556e303cccf55b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,c0a8b6e27f340d7703d83c48c671d2cb5223d712,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,19bb2e434f470440f100a1dad0341f15849641e2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,242abfbefa03d6fce7a5c107e10ec24f22945b1f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,5f7ffa7ffaf9ed2d7b963826c61edc356516bdae,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,OSU-NLP-Group/HippoRAG,e0452e323bfcf5e2eb755ec45c1a597ec843a578,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/OSU-NLP-Group_HippoRAG,1,1,
control,PennyLaneAI/catalyst,96a8d1eb8531937461a9449da5af3354a7322675,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,2689a354b64ab9e15859dc3155414b1e0f28b127,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,72698d8120bd691e7c197bb7c852e1228a261db4,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,bd4766f85314aa110a202991d38338ac969fc846,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,de712cfd803d1a535a009a4a7edb38c898c7aa54,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,48948061e2d6a9d4ef1fbceb9f0503d2848958fd,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,9f8c66353f0240787a394ac725e7ffd239f5a448,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,00e67fd1a70931be2b7175bd200269561d6ec6f7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,50635c76e940677a89e4055307c9eb1083a36600,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,0e1c24d7ef626f18800978df9cd34e5177da042d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,61c06b1ba294325392f65f93ab7b9292e9fe1800,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,4ab437d35491088597bb6f2e4261bab3c3cedc2b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,d7391b2a18820e80af59095204f668f1758e2278,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,f4f4105451484b80b4fb3f71dc41ff395c188cce,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,d5329df09ed618392f858c17160e1d7833a2588c,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,6b142ed845381abc56f14054aa2abaec7e34b6c7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,06db0834814629bbac4bea9188101898cc4b0a91,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,f43af48a983a734ca863a04362b99176d506bcb8,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,4f4b01a142d5224279c4d0fcd6b944fcc80b343b,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PennyLaneAI/catalyst,0150699ff9adda89142bf65e2600619d61f6d55a,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PennyLaneAI_catalyst,1,1,
control,PhilNad/robot-arm-kinematic-calibration,671867f97e17625062bf0eab24d1381369e59ea7,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,1,1,
control,PhilNad/robot-arm-kinematic-calibration,6e0292a27caedfd3a205502115d243868fafc00d,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,1,1,
control,PhilNad/robot-arm-kinematic-calibration,2ff9410285bb9cc5ae3fb2f4bfa716df4714ef82,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,1,1,
control,PhilNad/robot-arm-kinematic-calibration,0f26b06be69ce3d41d97d259aef577831d7fc741,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PhilNad_robot-arm-kinematic-calibration,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,b41e7abb05f44358d79a837ad75bd52c5111cf30,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,491258091d67efcaabb8a07b243761d431720f19,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,d4c725c5d719a446ed11b0ad1e33a6776980aa68,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,406613917b744b0432f8fdaa6e366e1861e7b973,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,113a30a33770fc1166a276de61a9dd6d08fcebb2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
control,PiotrMachowski/Home-Assistant-custom-components-TGE,2f4f5562fdac037052a12d34976b1b2bcf691a6f,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/PiotrMachowski_Home-Assistant-custom-components-TGE,1,1,
