treatment_repo,treatment_month,event_month,time_to_event,in_event_window,original_control_slots,python_eligible_controls,no_python_controls,snapshot_unknown_controls,missing_clone_controls,missing_monthly_history_controls,no_prior_snapshot_controls,exact_month_python_controls,prior_asof_python_controls,has_any_python_control,has_all_three_python_controls,coverage_class,eligible_snapshot_age_min_months,eligible_snapshot_age_median_months,eligible_snapshot_age_max_months,python_eligible_control_repos,no_python_control_repos,unavailable_or_unknown_control_repos,stable_python_control_count_event_window
getsentry/sentry,2024-06,2025-02,-8.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,golemfoundation/octant,,NVIDIA/cuEquivariance | aj47/100x-orchestrator,1
getsentry/sentry,2024-07,2025-02,-7.0,0,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,golemfoundation/octant,,NVIDIA/cuEquivariance | aj47/100x-orchestrator,1
getsentry/sentry,2024-08,2025-02,-6.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,golemfoundation/octant,,NVIDIA/cuEquivariance | aj47/100x-orchestrator,1
getsentry/sentry,2024-09,2025-02,-5.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,golemfoundation/octant,,NVIDIA/cuEquivariance | aj47/100x-orchestrator,1
getsentry/sentry,2024-10,2025-02,-4.0,1,3,1,0,0,0,0,2,1,0,1,0,1_of_3,0,0.0,0,golemfoundation/octant,,NVIDIA/cuEquivariance | aj47/100x-orchestrator,1
getsentry/sentry,2024-11,2025-02,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2024-12,2025-02,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-01,2025-02,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,3,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,4,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,5,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
getsentry/sentry,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,6,NVIDIA/cuEquivariance | aj47/100x-orchestrator | golemfoundation/octant,,,1
grapeot/devin.cursorrules,2024-12,2024-12,0.0,1,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,0.0,0,Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,RobinWu218/ToST,,2
grapeot/devin.cursorrules,2025-01,2024-12,1.0,1,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,0.5,1,Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,RobinWu218/ToST,,2
grapeot/devin.cursorrules,2025-02,2024-12,2.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,2,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,2
grapeot/devin.cursorrules,2025-03,2024-12,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,3,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,2
grapeot/devin.cursorrules,2025-04,2024-12,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,4,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,2
grapeot/devin.cursorrules,2025-05,2024-12,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,5,RobinWu218/ToST | Scrapybara/scrapybara-playground | vonssy/BlockBitsApp-BOT,,,2
grapeot/web_agentic_ai,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
grapeot/web_agentic_ai,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
hyperb1iss/droidmind,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
hyperb1iss/droidmind,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
hyperb1iss/droidmind,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,1,aws/nova-act | cyb3rfortr3ss/ByDeF | vonssy/DreamerQuests-BOT,,,3
ilanbenb/wa_llm,2025-01,2025-02,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
ilanbenb/wa_llm,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,3,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,4,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-07,2025-02,5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,4.0,5,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
ilanbenb/wa_llm,2025-08,2025-02,6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,5.0,6,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
instructor-ai/instructor,2024-01,2025-03,-14.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,1.5,3,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
instructor-ai/instructor,2024-02,2025-03,-13.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,2.0,4,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
instructor-ai/instructor,2024-03,2025-03,-12.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,2.5,5,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
instructor-ai/instructor,2024-04,2025-03,-11.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
instructor-ai/instructor,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
instructor-ai/instructor,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
jmurth1234/ClaudePlayer,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,BiancoChiu/iOSRealRun-cli-18 | NiceRingNode/LGGPT | taylorwilsdon/open-webui-tools,,,3
jmurth1234/ClaudePlayer,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,BiancoChiu/iOSRealRun-cli-18 | NiceRingNode/LGGPT | taylorwilsdon/open-webui-tools,,,3
keephq/keep,2024-01,2025-03,-14.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,1.5,3,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
keephq/keep,2024-02,2025-03,-13.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,2.0,4,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
keephq/keep,2024-03,2025-03,-12.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,2.5,5,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
keephq/keep,2024-04,2025-03,-11.0,0,3,2,0,0,0,0,1,2,0,1,0,2_of_3,0,0.0,0,lancedb/lancedb | pieces-app/cli-agent,,microsoft/semantic-link-labs,3
keephq/keep,2024-05,2025-03,-10.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-06,2025-03,-9.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-07,2025-03,-8.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-08,2025-03,-7.0,0,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-09,2025-03,-6.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-10,2025-03,-5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-11,2025-03,-4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2024-12,2025-03,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-01,2025-03,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-02,2025-03,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-03,2025-03,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-04,2025-03,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-05,2025-03,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-06,2025-03,3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-07,2025-03,4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
keephq/keep,2025-08,2025-03,5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,lancedb/lancedb | microsoft/semantic-link-labs | pieces-app/cli-agent,,,3
leettools-dev/leettools,2024-12,2025-03,-3.0,1,3,1,1,0,0,0,1,1,0,1,0,1_of_3,1,1.0,1,Hack-a-Day/2024-Supercon-8-Add-On-Badge,zhipeixu/FakeShield,popey/sbommage,1
leettools-dev/leettools,2025-01,2025-03,-2.0,1,3,1,1,0,0,0,1,1,0,1,0,1_of_3,2,2.0,2,Hack-a-Day/2024-Supercon-8-Add-On-Badge,zhipeixu/FakeShield,popey/sbommage,1
leettools-dev/leettools,2025-02,2025-03,-1.0,1,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,1.5,3,Hack-a-Day/2024-Supercon-8-Add-On-Badge | zhipeixu/FakeShield,popey/sbommage,,1
leettools-dev/leettools,2025-03,2025-03,0.0,1,3,2,1,0,0,0,0,2,0,1,0,2_of_3,0,0.0,0,Hack-a-Day/2024-Supercon-8-Add-On-Badge | zhipeixu/FakeShield,popey/sbommage,,1
leettools-dev/leettools,2025-04,2025-03,1.0,1,3,2,1,0,0,0,0,1,1,1,0,2_of_3,0,0.5,1,Hack-a-Day/2024-Supercon-8-Add-On-Badge | zhipeixu/FakeShield,popey/sbommage,,1
loftwah/auto-jira,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,3
lss233/kirara-ai,2024-01,2025-02,-13.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-02,2025-02,-12.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-03,2025-02,-11.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-04,2025-02,-10.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-05,2025-02,-9.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-06,2025-02,-8.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-07,2025-02,-7.0,0,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-08,2025-02,-6.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-09,2025-02,-5.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-10,2025-02,-4.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-11,2025-02,-3.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2024-12,2025-02,-2.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2025-01,2025-02,-1.0,1,3,0,0,0,0,0,3,0,0,0,0,0_of_3,,,,,,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,0
lss233/kirara-ai,2025-02,2025-02,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
lss233/kirara-ai,2025-03,2025-02,1.0,1,3,3,0,0,0,0,0,2,1,1,1,3_of_3,0,0.0,1,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
lss233/kirara-ai,2025-04,2025-02,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,2,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
lss233/kirara-ai,2025-05,2025-02,3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,2.0,3,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
lss233/kirara-ai,2025-06,2025-02,4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,3.0,4,LuneMods/KCD2-Blender-Toolkit | MIT-Emerging-Talent/ET6-edXtras | ninareyes1/Simple-Digital-Clock,,,0
martinnormark/neural-mesh-simplification,2024-08,2025-01,-5.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2024-09,2025-01,-4.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2024-10,2025-01,-3.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2024-11,2025-01,-2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2024-12,2025-01,-1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,1.0,1,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2025-01,2025-01,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,1,2.0,2,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2025-02,2025-01,1.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,2,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
martinnormark/neural-mesh-simplification,2025-03,2025-01,2.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,1.0,3,PromtEngineer/localGPT | daxa-ai/pebblo | neuml/rag,,,3
matebenyovszky/healing-agent,2024-10,2024-10,0.0,1,3,3,0,0,0,0,0,3,0,1,1,3_of_3,0,0.0,0,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
matebenyovszky/healing-agent,2024-11,2024-10,1.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,1.0,1,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
matebenyovszky/healing-agent,2024-12,2024-10,2.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,2.0,2,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
matebenyovszky/healing-agent,2025-01,2024-10,3.0,1,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,3.0,3,HelpingAI/Webscout | loml13yyy/AtlassianConfluence-RCE | loml13yyy/yyGRPU8,,,3
namuan/trading-utils,2024-01,2024-11,-10.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,4,22.0,28,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-02,2024-11,-9.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,5,23.0,29,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-03,2024-11,-8.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,6,24.0,30,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-04,2024-11,-7.0,0,3,3,0,0,0,0,0,1,2,1,1,3_of_3,0,25.0,31,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-05,2024-11,-6.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,1,26.0,32,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-06,2024-11,-5.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,2,27.0,33,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-07,2024-11,-4.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,3,28.0,34,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-08,2024-11,-3.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,4,29.0,35,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-09,2024-11,-2.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,5,30.0,36,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-10,2024-11,-1.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,6,31.0,37,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
namuan/trading-utils,2024-11,2024-11,0.0,1,3,3,0,0,0,0,0,0,3,1,1,3_of_3,7,32.0,38,666wcy/ARPT-Bot | Envious-Data/Env-KB | liangchundong/HGNN-AC,,,3
