dataset_source,repo_name,time,event,time_to_event,post_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,log1p_age,log1p_contributors,log1p_stars,log1p_issues,has_parse_exclusion,parse_exclusion_records,npr_detection_complete,npr_specification,npr_agc_threshold,npr_algorithm_version,npr_decision_rule,npr_window_policy,npr_function_aggregation,npr_partial_body_policy,npr_scoring_model,npr_window_size_literal_space_tokens,npr_perturbations_per_window,npr_random_seed,treatment_group,npr_agc_regular_module_function_unique_bodies,log1p_npr_agc_regular_module_function_unique_bodies,has_npr_agc_regular_module_function_unique_body,zero_npr_agc_regular_module_function_unique_body_month,regular_function_scope,agc_count_unit,agc_outcome_scale,analysis_ready_regular_module_function_agc_unique_body_paper_ncloc,analysis_ready_regular_module_function_agc_unique_body_python_snapshot_ncloc
control,Drchip61/Dual_SAM,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.0,3357.0,3793,1,7.0,4.0,5.58724865840025,0.6931471805599453,2.079441541679836,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,458.0,445,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1032.0,1239,3,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,5,1.791759469228055,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1164.0,1372,3,12.0,1.0,0.0,1.3862943611198906,2.5649493574615367,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1212.0,1429,1,3.0,2.0,3.2580965380214817,0.6931471805599453,1.3862943611198906,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,1245.0,1432,4,2.0,4.0,4.04305126783455,1.6094379124341005,1.0986122886681096,1.6094379124341005,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,1685.0,1869,1,2.0,0.0,4.7535901911063645,0.6931471805599453,1.0986122886681096,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,1,0.6931471805599453,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,EURAC-EEBgroup/brick-llm,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0,1685.0,1869,1,0.0,0.0,5.176149732573829,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Envious-Data/Env-KB,2024-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.0,58.0,58,1,0.0,0.0,7.038783541388541,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2024-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2024-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,2,6.0,0.0,0.0,1.0986122886681096,1.9459101490553128,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,,0,1,0.0,3.0,3.091042453358316,0.6931471805599453,0.0,1.3862943611198906,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,0,1
control,Event-AHU/OpenEvDET,2025-02,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,5020.0,5406,2,3.0,0.0,3.9702919135521215,1.0986122886681096,1.3862943611198906,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,9,2.3025850929940455,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2025-03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,5020.0,5406,2,5.0,2.0,4.394449154672438,1.0986122886681096,1.791759469228055,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2025-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,5020.0,5406,2,2.0,3.0,4.718498871295094,1.0986122886681096,1.0986122886681096,1.3862943611198906,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2025-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,10829.0,11636,2,5.0,1.0,4.955827057601261,1.0986122886681096,1.791759469228055,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,10,2.3978952727983707,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2025-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.0,10829.0,11636,1,6.0,1.0,5.313205979041787,0.6931471805599453,1.9459101490553128,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,Event-AHU/OpenEvDET,2025-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0,10791.0,11598,2,1.0,1.0,5.455321115357701,1.0986122886681096,0.6931471805599453,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2024-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1247.0,1231,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2024-07,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1407.0,1393,2,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2024-08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2031.0,2053,3,8.0,0.0,0.0,1.3862943611198906,2.197224577336219,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,2209.0,2233,2,17.0,2.0,4.343805421853684,1.0986122886681096,2.8903717578961645,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,2209.0,2233,1,7.0,2.0,4.672828834461906,0.6931471805599453,2.079441541679836,1.0986122886681096,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2025-01,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,2678.0,2706,1,5.0,0.0,4.927253685157204,0.6931471805599453,1.791759469228055,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FFY0/AdaKV,2025-06,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.0,2678.0,2706,1,2.0,1.0,5.666426688112432,0.6931471805599453,1.0986122886681096,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FMInference/FlexiGen,2024-04,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,661619.0,749980,1,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FMInference/FlexiGen,2024-09,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,661619.0,749980,2,32.0,0.0,0.0,1.0986122886681096,3.49650756146648,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FMInference/FlexiGen,2024-10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,661631.0,749997,2,37.0,1.0,3.1354942159291497,1.0986122886681096,3.6375861597263857,0.6931471805599453,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FaceAdapter/Face-Adapter,2024-05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2500.0,2752,3,180.0,12.0,0.0,1.3862943611198906,5.198497031265825,2.5649493574615367,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,3,1.3862943611198906,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FlipperPA/peregrine,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598.0,1427.0,1140,2,0.0,0.0,7.86288203464149,1.0986122886681096,0.0,0.0,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FolhaSP/mosaico,2024-11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4869.0,5760,3,5.0,20.0,0.0,1.3862943611198906,1.791759469228055,3.044522437723423,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,7,2.0794415416798357,1,0,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
control,FolhaSP/mosaico,2024-12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,4969.0,5893,2,2.0,11.0,2.833213344056216,1.0986122886681096,1.0986122886681096,2.4849066497880004,0,0,True,range100_200,1.571637,overlap_final_full_window_valid_frontier_weighting-v1,function_npr > agc_threshold,full_size_final_window_shifted_backward_with_overlap,valid_frontier_weighted_mean,any_valid_window_partial_success_full_windows-v2,bigcode/starcoder2-7b,128,50,20260723,control,0,0.0,0,1,module_function,distinct_function_body_sha256_per_repository_month,raw_count,1,1
