source_group,repo_name,time,paper_latest_commit,paper_ncloc,paper_bugs,paper_vulnerabilities,paper_code_smells,paper_duplicated_lines_density,paper_comment_lines_density,paper_cognitive_complexity,paper_technical_debt,paper_static_analysis_warnings,our_latest_commit,our_ncloc,our_bugs,our_vulnerabilities,our_code_smells,our_duplicated_lines_density,our_comment_lines_density,our_cognitive_complexity,our_technical_debt,our_static_analysis_warnings,row_overlap_status,commit_match_status,commit_equal_or_prefix,diff_ncloc,abs_diff_ncloc,diff_bugs,abs_diff_bugs,diff_vulnerabilities,abs_diff_vulnerabilities,diff_code_smells,abs_diff_code_smells,diff_duplicated_lines_density,abs_diff_duplicated_lines_density,diff_comment_lines_density,abs_diff_comment_lines_density,diff_cognitive_complexity,abs_diff_cognitive_complexity,diff_technical_debt,abs_diff_technical_debt,diff_static_analysis_warnings,abs_diff_static_analysis_warnings
control,vonssy/BlockBitsApp-BOT,2025-04,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-05,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-06,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-07,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/BlockBitsApp-BOT,2025-08,,,,,,,,,,,d0ef1f6adb1edcfd79b860b935f890eea804ad79,572.0,0.0,0.0,27.0,37.9,0.0,187.0,191.0,27.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vonssy/DreamerQuests-BOT,2025-08,,,,,,,,,,,2b4b4321c826efc3c8dc44982fcb439466ff5ebe,458.0,3.0,0.0,14.0,4.7,0.0,143.0,120.0,17.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vortezwohl/Bhakti,2025-05,,,,,,,,,,,3c1e782cb94cc3a3880de6151bcc17dce24521ac,1243.0,0.0,0.0,20.0,2.8,2.5,188.0,250.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vortezwohl/Bhakti,2025-06,,,,,,,,,,,3c1e782cb94cc3a3880de6151bcc17dce24521ac,1243.0,0.0,0.0,20.0,2.8,2.5,188.0,250.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vortezwohl/Bhakti,2025-07,,,,,,,,,,,3c1e782cb94cc3a3880de6151bcc17dce24521ac,1243.0,0.0,0.0,20.0,2.8,2.5,188.0,250.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,vortezwohl/Bhakti,2025-08,,,,,,,,,,,3c1e782cb94cc3a3880de6151bcc17dce24521ac,1243.0,0.0,0.0,20.0,2.8,2.5,188.0,250.0,20.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-04,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-05,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-06,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-07,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-08,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-09,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-10,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-11,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2024-12,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-01,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-02,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-03,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-04,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-05,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-06,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-07,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,weizequan/TASHR,2025-08,,,,,,,,,,,1a07e41961e032d4f663af63e0199f177a2561bf,4116.0,12.0,0.0,229.0,9.7,19.5,677.0,1162.0,241.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2024-10,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2024-11,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2024-12,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-01,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-02,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-03,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-04,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-05,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-06,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-07,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xinsir6/ControlNetPlus,2025-08,,,,,,,,,,,b48420576eac63c04388cb65fb74513cbd17405a,5269.0,2.0,0.0,231.0,35.9,22.4,1258.0,1774.0,233.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-01,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-02,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-03,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-04,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-05,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-06,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-07,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,xnl-h4ck3r/getSubsidiaries,2025-08,,,,,,,,,,,88fce1c0e0554406c26c39b3ee7858bd108ff714,65.0,0.0,0.0,1.0,0.0,9.7,30.0,19.0,1.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-02,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-03,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-04,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-05,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-06,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-07,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yihozhang/most-influential-pl-papers,2025-08,,,,,,,,,,,cd397fb86c16b68e2dfafc7f74667b492be74a1d,75.0,0.0,0.0,5.0,0.0,6.3,16.0,25.0,5.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yoongi43/music_audio_enhancement_conformer,2025-04,,,,,,,,,,,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,1366.0,0.0,2.0,83.0,5.1,11.6,167.0,379.0,85.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yoongi43/music_audio_enhancement_conformer,2025-05,,,,,,,,,,,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,1366.0,0.0,2.0,83.0,5.1,11.6,167.0,379.0,85.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yoongi43/music_audio_enhancement_conformer,2025-06,,,,,,,,,,,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,1366.0,0.0,2.0,83.0,5.1,11.6,167.0,379.0,85.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yoongi43/music_audio_enhancement_conformer,2025-07,,,,,,,,,,,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,1366.0,0.0,2.0,83.0,5.1,11.6,167.0,379.0,85.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,yoongi43/music_audio_enhancement_conformer,2025-08,,,,,,,,,,,13e6e3452bbff16ec810b9c074c466b2e4abcf4a,1366.0,0.0,2.0,83.0,5.1,11.6,167.0,379.0,85.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-07,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-08,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-09,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-10,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-11,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2024-12,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-01,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-02,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-03,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-04,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-05,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-06,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-07,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,ysj9909/SHViT,2025-08,,,,,,,,,,,6a729ccf18e0b941714b529638bd3d9bacebcef0,5389.0,0.0,10.0,766.0,34.3,8.7,668.0,3967.0,776.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zeyangsha/De-Fake,2025-07,,,,,,,,,,,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,5062.0,0.0,10.0,94.0,94.5,14.3,780.0,669.0,104.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zeyangsha/De-Fake,2025-08,,,,,,,,,,,7584f06d4fd81416b4f7eef68f45aaeb39119c8c,5062.0,0.0,10.0,94.0,94.5,14.3,780.0,669.0,104.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhang-xr/FirmLLM,2025-05,,,,,,,,,,,8dc567bdfa7fa514f1138725c1195261fc8aa041,5691.0,6.0,1.0,175.0,3.8,8.4,1592.0,1455.0,182.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhang-xr/FirmLLM,2025-06,,,,,,,,,,,8dc567bdfa7fa514f1138725c1195261fc8aa041,5691.0,6.0,1.0,175.0,3.8,8.4,1592.0,1455.0,182.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhang-xr/FirmLLM,2025-07,,,,,,,,,,,8dc567bdfa7fa514f1138725c1195261fc8aa041,5691.0,6.0,1.0,175.0,3.8,8.4,1592.0,1455.0,182.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhang-xr/FirmLLM,2025-08,,,,,,,,,,,8dc567bdfa7fa514f1138725c1195261fc8aa041,5691.0,6.0,1.0,175.0,3.8,8.4,1592.0,1455.0,182.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhipeixu/FakeShield,2025-07,,,,,,,,,,,346cb6c74c9a426c1c00d98b13e5f417161a94c1,54250.0,15.0,19.0,1484.0,6.5,29.5,9348.0,10282.0,1518.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhipeixu/FakeShield,2025-08,,,,,,,,,,,346cb6c74c9a426c1c00d98b13e5f417161a94c1,54250.0,15.0,19.0,1484.0,6.5,29.5,9348.0,10282.0,1518.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhou19830318/xiaozhi_micropython,2025-05,,,,,,,,,,,4060890db5ad92005f3c323fa1a99a6a15ad2e21,2789.0,5.0,3.0,75.0,20.1,30.4,832.0,819.0,83.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhou19830318/xiaozhi_micropython,2025-06,,,,,,,,,,,4060890db5ad92005f3c323fa1a99a6a15ad2e21,2789.0,5.0,3.0,75.0,20.1,30.4,832.0,819.0,83.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhou19830318/xiaozhi_micropython,2025-07,,,,,,,,,,,4060890db5ad92005f3c323fa1a99a6a15ad2e21,2789.0,5.0,3.0,75.0,20.1,30.4,832.0,819.0,83.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zhou19830318/xiaozhi_micropython,2025-08,,,,,,,,,,,4060890db5ad92005f3c323fa1a99a6a15ad2e21,2789.0,5.0,3.0,75.0,20.1,30.4,832.0,819.0,83.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zju3dv/ready_to_react,2025-04,,,,,,,,,,,bd36d46c80ad82db499e6c597293c085de91457b,11929.0,23.0,1.0,587.0,3.6,26.5,2432.0,3091.0,611.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zju3dv/ready_to_react,2025-05,,,,,,,,,,,bd36d46c80ad82db499e6c597293c085de91457b,11929.0,23.0,1.0,587.0,3.6,26.5,2432.0,3091.0,611.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zju3dv/ready_to_react,2025-06,,,,,,,,,,,bd36d46c80ad82db499e6c597293c085de91457b,11929.0,23.0,1.0,587.0,3.6,26.5,2432.0,3091.0,611.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zju3dv/ready_to_react,2025-07,,,,,,,,,,,bd36d46c80ad82db499e6c597293c085de91457b,11929.0,23.0,1.0,587.0,3.6,26.5,2432.0,3091.0,611.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
control,zju3dv/ready_to_react,2025-08,,,,,,,,,,,bd36d46c80ad82db499e6c597293c085de91457b,11929.0,23.0,1.0,587.0,3.6,26.5,2432.0,3091.0,611.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2024-09,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2024-10,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2024-11,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2024-12,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-01,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-02,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-03,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-04,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-05,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-06,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-07,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,1mrat/cursor-taskrunner,2025-08,,,,,,,,,,,53d6ca106d0525b5eec3d03eba2406488da0ddcd,209.0,1.0,0.0,1.0,0.0,5.9,28.0,5.0,2.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Anemll/Anemll,2025-08,,,,,,,,,,,6ecb10d7dfe90533af13ac23c825ca76aab0c56e,21444.0,9.0,1.0,233.0,23.4,19.4,5144.0,2097.0,243.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Chocksy/qc-options-framework,2025-04,,,,,,,,,,,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Chocksy/qc-options-framework,2025-05,,,,,,,,,,,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Chocksy/qc-options-framework,2025-06,,,,,,,,,,,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Chocksy/qc-options-framework,2025-07,,,,,,,,,,,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
treatment,Chocksy/qc-options-framework,2025-08,,,,,,,,,,,e4ce33d3a1c00a3a017343a5e937ea0bb4e1e522,9863.0,3.0,0.0,876.0,1.6,30.4,1265.0,2808.0,879.0,our_only,not_comparable,False,,,,,,,,,,,,,,,,,,
