repo_name,time,metric,our_modified_value,paper_value,diff_our_minus_paper,abs_diff
PostHog/posthog,2024-09,duplicated_lines_density,10.7,11.0,-0.3000000000000007,0.3000000000000007
PostHog/posthog,2024-10,duplicated_lines_density,10.6,10.9,-0.3000000000000007,0.3000000000000007
PostHog/posthog,2024-12,duplicated_lines_density,10.5,10.8,-0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2024-01,comment_lines_density,8.4,8.1,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2024-02,comment_lines_density,8.4,8.1,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2024-05,comment_lines_density,8.4,8.1,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2024-07,comment_lines_density,8.4,8.1,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2024-08,comment_lines_density,8.4,8.1,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2025-01,comment_lines_density,6.9,6.6,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2025-02,comment_lines_density,6.9,6.6,0.3000000000000007,0.3000000000000007
TextGeneratorio/text-generator.io,2025-03,comment_lines_density,6.9,6.6,0.3000000000000007,0.3000000000000007
golemfoundation/octant,2025-03,comment_lines_density,4.4,4.1,0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2024-05,comment_lines_density,14.0,14.3,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2024-06,comment_lines_density,25.8,26.1,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2024-08,comment_lines_density,25.3,25.6,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2025-01,comment_lines_density,26.3,26.6,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2025-03,comment_lines_density,26.9,27.2,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2025-06,comment_lines_density,26.4,26.7,-0.3000000000000007,0.3000000000000007
microsoft/semantic-link-labs,2025-08,comment_lines_density,26.7,27.0,-0.3000000000000007,0.3000000000000007
terryyin/lizard,2025-08,comment_lines_density,10.2,10.5,-0.3000000000000007,0.3000000000000007
trycua/cua,2025-04,comment_lines_density,26.0,26.3,-0.3000000000000007,0.3000000000000007
PromtEngineer/localGPT,2024-10,comment_lines_density,2.3,2.6,-0.30000000000000027,0.30000000000000027
PromtEngineer/localGPT,2024-11,comment_lines_density,2.3,2.6,-0.30000000000000027,0.30000000000000027
PromtEngineer/localGPT,2025-02,comment_lines_density,2.3,2.6,-0.30000000000000027,0.30000000000000027
PromtEngineer/localGPT,2025-03,comment_lines_density,2.3,2.6,-0.30000000000000027,0.30000000000000027
whiteducksoftware/flock,2025-03,duplicated_lines_density,3.3,3.6,-0.30000000000000027,0.30000000000000027
aws/nova-act,2025-06,duplicated_lines_density,0.9,1.2,-0.29999999999999993,0.29999999999999993
ITSpecialist111/ai_automation_suggester,2025-04,comment_lines_density,7.5,7.8,-0.2999999999999998,0.2999999999999998
LearningCircuit/local-deep-research,2025-06,duplicated_lines_density,3.0,3.3,-0.2999999999999998,0.2999999999999998
PromtEngineer/localGPT,2024-02,comment_lines_density,2.2,2.5,-0.2999999999999998,0.2999999999999998
PromtEngineer/localGPT,2024-05,comment_lines_density,2.2,2.5,-0.2999999999999998,0.2999999999999998
PromtEngineer/localGPT,2024-08,comment_lines_density,2.2,2.5,-0.2999999999999998,0.2999999999999998
PromtEngineer/localGPT,2024-09,comment_lines_density,2.2,2.5,-0.2999999999999998,0.2999999999999998
TextGeneratorio/text-generator.io,2024-11,comment_lines_density,6.7,6.4,0.2999999999999998,0.2999999999999998
TextGeneratorio/text-generator.io,2024-12,comment_lines_density,6.7,6.4,0.2999999999999998,0.2999999999999998
TextGeneratorio/text-generator.io,2025-06,comment_lines_density,7.3,7.0,0.2999999999999998,0.2999999999999998
BalancerMaxis/multisig-ops,2024-08,comment_lines_density,11.9,12.2,-0.29999999999999893,0.29999999999999893
BalancerMaxis/multisig-ops,2024-09,comment_lines_density,11.9,12.2,-0.29999999999999893,0.29999999999999893
BalancerMaxis/multisig-ops,2024-10,comment_lines_density,11.9,12.2,-0.29999999999999893,0.29999999999999893
BalancerMaxis/multisig-ops,2024-11,comment_lines_density,11.8,12.1,-0.29999999999999893,0.29999999999999893
BalancerMaxis/multisig-ops,2024-12,comment_lines_density,11.8,12.1,-0.29999999999999893,0.29999999999999893
BalancerMaxis/multisig-ops,2025-01,comment_lines_density,11.8,12.1,-0.29999999999999893,0.29999999999999893
TextGeneratorio/text-generator.io,2025-05,comment_lines_density,8.2,7.9,0.29999999999999893,0.29999999999999893
TextGeneratorio/text-generator.io,2025-08,comment_lines_density,8.6,8.3,0.29999999999999893,0.29999999999999893
airweave-ai/airweave,2025-03,comment_lines_density,18.6,18.9,-0.29999999999999716,0.29999999999999716
microsoft/semantic-link-labs,2024-07,comment_lines_density,26.1,26.4,-0.29999999999999716,0.29999999999999716
whiteducksoftware/flock,2025-08,comment_lines_density,16.1,16.4,-0.29999999999999716,0.29999999999999716
Multi-V-VM/MVVM,2024-05,duplicated_lines_density,39.5,39.7,-0.20000000000000284,0.20000000000000284
OpenSPP/openspp-modules,2025-01,duplicated_lines_density,26.9,27.1,-0.20000000000000284,0.20000000000000284
ericmjl/pyds-cli,2024-02,comment_lines_density,35.3,35.5,-0.20000000000000284,0.20000000000000284
ericmjl/pyds-cli,2024-03,comment_lines_density,34.9,35.1,-0.20000000000000284,0.20000000000000284
ericmjl/pyds-cli,2024-04,comment_lines_density,34.9,35.1,-0.20000000000000284,0.20000000000000284
ericmjl/pyds-cli,2024-05,comment_lines_density,34.9,35.1,-0.20000000000000284,0.20000000000000284
BalancerMaxis/multisig-ops,2025-03,comment_lines_density,11.6,11.8,-0.20000000000000107,0.20000000000000107
KroMiose/nekro-agent,2024-07,comment_lines_density,15.3,15.1,0.20000000000000107,0.20000000000000107
KroMiose/nekro-agent,2024-09,comment_lines_density,14.3,14.1,0.20000000000000107,0.20000000000000107
KroMiose/nekro-agent,2024-10,comment_lines_density,13.8,13.6,0.20000000000000107,0.20000000000000107
KroMiose/nekro-agent,2025-01,comment_lines_density,11.4,11.2,0.20000000000000107,0.20000000000000107
OpenMOSS/Language-Model-SAEs,2024-12,comment_lines_density,10.6,10.8,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2024-02,duplicated_lines_density,10.7,10.9,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2024-04,duplicated_lines_density,11.6,11.8,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2024-06,duplicated_lines_density,11.7,11.9,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2024-11,duplicated_lines_density,10.7,10.9,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2025-02,duplicated_lines_density,9.7,9.9,-0.20000000000000107,0.20000000000000107
PostHog/posthog,2025-04,comment_lines_density,4.9,4.7,0.20000000000000018,0.20000000000000018
PostHog/posthog,2025-05,comment_lines_density,5.0,4.8,0.20000000000000018,0.20000000000000018
PostHog/posthog,2025-08,comment_lines_density,5.7,5.5,0.20000000000000018,0.20000000000000018
ResearchHub/researchhub-backend,2025-04,duplicated_lines_density,2.8,3.0,-0.20000000000000018,0.20000000000000018
TextGeneratorio/text-generator.io,2025-04,comment_lines_density,8.0,7.8,0.20000000000000018,0.20000000000000018
TextGeneratorio/text-generator.io,2025-07,comment_lines_density,8.0,7.8,0.20000000000000018,0.20000000000000018
aio-libs/aiohttp,2025-04,comment_lines_density,7.3,7.5,-0.20000000000000018,0.20000000000000018
sbomify/sbomify,2025-03,comment_lines_density,7.7,7.5,0.20000000000000018,0.20000000000000018
tw-haiven/haiven,2025-01,duplicated_lines_density,5.2,5.4,-0.20000000000000018,0.20000000000000018
yeagerai/genlayer-studio,2025-04,comment_lines_density,7.3,7.5,-0.20000000000000018,0.20000000000000018
aws/nova-act,2025-07,duplicated_lines_density,0.8,1.0,-0.19999999999999996,0.19999999999999996
lss233/kirara-ai,2024-02,duplicated_lines_density,0.8,1.0,-0.19999999999999996,0.19999999999999996
utensils/mcp-nixos,2025-04,duplicated_lines_density,0.5,0.7,-0.19999999999999996,0.19999999999999996
yeagerai/genlayer-studio,2025-04,duplicated_lines_density,1.3,1.1,0.19999999999999996,0.19999999999999996
LearningCircuit/local-deep-research,2025-07,duplicated_lines_density,3.6,3.8,-0.19999999999999973,0.19999999999999973
LearningCircuit/local-deep-research,2025-08,duplicated_lines_density,3.6,3.8,-0.19999999999999973,0.19999999999999973
PromtEngineer/localGPT,2024-01,comment_lines_density,2.1,2.3,-0.19999999999999973,0.19999999999999973
BalancerMaxis/multisig-ops,2025-02,comment_lines_density,11.8,12.0,-0.1999999999999993,0.1999999999999993
BalancerMaxis/multisig-ops,2025-05,comment_lines_density,11.5,11.7,-0.1999999999999993,0.1999999999999993
BalancerMaxis/multisig-ops,2025-08,comment_lines_density,11.9,12.1,-0.1999999999999993,0.1999999999999993
Benzauber/convert-commander,2024-11,comment_lines_density,9.5,9.7,-0.1999999999999993,0.1999999999999993
Benzauber/convert-commander,2024-12,comment_lines_density,9.5,9.7,-0.1999999999999993,0.1999999999999993
KroMiose/nekro-agent,2024-08,comment_lines_density,14.7,14.5,0.1999999999999993,0.1999999999999993
Multi-V-VM/MVVM,2025-03,comment_lines_density,18.6,18.8,-0.1999999999999993,0.1999999999999993
Multi-V-VM/MVVM,2025-06,comment_lines_density,18.6,18.8,-0.1999999999999993,0.1999999999999993
Multi-V-VM/MVVM,2025-07,comment_lines_density,18.6,18.8,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-04,duplicated_lines_density,18.5,18.7,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-06,duplicated_lines_density,19.0,19.2,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-07,duplicated_lines_density,18.7,18.9,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-08,duplicated_lines_density,19.6,19.8,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-09,duplicated_lines_density,19.6,19.8,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-10,duplicated_lines_density,27.6,27.8,-0.1999999999999993,0.1999999999999993
OpenSPP/openspp-modules,2024-12,duplicated_lines_density,27.0,27.2,-0.1999999999999993,0.1999999999999993
PostHog/posthog,2024-01,duplicated_lines_density,8.9,9.1,-0.1999999999999993,0.1999999999999993
PostHog/posthog,2024-03,duplicated_lines_density,10.9,11.1,-0.1999999999999993,0.1999999999999993
PostHog/posthog,2025-01,duplicated_lines_density,9.3,9.5,-0.1999999999999993,0.1999999999999993
PostHog/posthog,2025-03,duplicated_lines_density,9.3,9.5,-0.1999999999999993,0.1999999999999993
ericmjl/pyds-cli,2024-11,comment_lines_density,30.3,30.1,0.1999999999999993,0.1999999999999993
ericmjl/pyds-cli,2025-03,comment_lines_density,30.3,30.1,0.1999999999999993,0.1999999999999993
ericmjl/pyds-cli,2025-04,comment_lines_density,30.3,30.1,0.1999999999999993,0.1999999999999993
microsoft/semantic-link-labs,2025-04,comment_lines_density,27.0,27.2,-0.1999999999999993,0.1999999999999993
microsoft/semantic-link-labs,2025-07,comment_lines_density,26.3,26.5,-0.1999999999999993,0.1999999999999993
sbomify/sbomify,2025-02,duplicated_lines_density,20.2,20.4,-0.1999999999999993,0.1999999999999993
sbomify/sbomify,2025-04,duplicated_lines_density,19.6,19.8,-0.1999999999999993,0.1999999999999993
tw-haiven/haiven,2025-04,comment_lines_density,4.9,5.1,-0.1999999999999993,0.1999999999999993
Multi-V-VM/MVVM,2024-03,duplicated_lines_density,51.7,51.9,-0.19999999999999574,0.19999999999999574
ericmjl/pyds-cli,2024-06,comment_lines_density,34.6,34.8,-0.19999999999999574,0.19999999999999574
DataDog/integrations-core,2024-02,duplicated_lines_density,10.2,10.3,-0.10000000000000142,0.10000000000000142
DataDog/integrations-core,2025-04,duplicated_lines_density,8.8,8.7,0.10000000000000142,0.10000000000000142
HelpingAI/Webscout,2025-01,comment_lines_density,26.0,25.9,0.10000000000000142,0.10000000000000142
KroMiose/nekro-agent,2025-02,comment_lines_density,11.3,11.2,0.10000000000000142,0.10000000000000142
Multi-V-VM/MVVM,2024-04,duplicated_lines_density,37.9,38.0,-0.10000000000000142,0.10000000000000142
Multi-V-VM/MVVM,2024-12,duplicated_lines_density,39.1,39.2,-0.10000000000000142,0.10000000000000142
OSU-NLP-Group/HippoRAG,2025-04,comment_lines_density,24.5,24.6,-0.10000000000000142,0.10000000000000142
PostHog/posthog,2024-05,duplicated_lines_density,11.7,11.8,-0.10000000000000142,0.10000000000000142
PostHog/posthog,2024-07,duplicated_lines_density,11.2,11.3,-0.10000000000000142,0.10000000000000142
dymmond/edgy,2024-10,duplicated_lines_density,29.4,29.5,-0.10000000000000142,0.10000000000000142
dymmond/edgy,2025-04,duplicated_lines_density,26.5,26.6,-0.10000000000000142,0.10000000000000142
ericmjl/llamabot,2024-03,comment_lines_density,29.6,29.5,0.10000000000000142,0.10000000000000142
ericmjl/llamabot,2024-11,comment_lines_density,27.3,27.2,0.10000000000000142,0.10000000000000142
hyperb1iss/droidmind,2025-05,comment_lines_density,32.9,32.8,0.10000000000000142,0.10000000000000142
neuml/rag,2024-07,comment_lines_density,41.5,41.4,0.10000000000000142,0.10000000000000142
neuml/rag,2025-04,comment_lines_density,39.7,39.6,0.10000000000000142,0.10000000000000142
sbomify/sbomify,2025-05,duplicated_lines_density,18.9,19.0,-0.10000000000000142,0.10000000000000142
thegreenwebfoundation/admin-portal,2024-07,comment_lines_density,18.3,18.2,0.10000000000000142,0.10000000000000142
thegreenwebfoundation/admin-portal,2024-08,comment_lines_density,18.3,18.2,0.10000000000000142,0.10000000000000142
thegreenwebfoundation/admin-portal,2024-09,comment_lines_density,18.3,18.2,0.10000000000000142,0.10000000000000142
thegreenwebfoundation/admin-portal,2025-05,comment_lines_density,18.6,18.5,0.10000000000000142,0.10000000000000142
wdm0006/elote,2024-07,comment_lines_density,20.8,20.7,0.10000000000000142,0.10000000000000142
wdm0006/elote,2025-02,comment_lines_density,25.3,25.2,0.10000000000000142,0.10000000000000142
whiteducksoftware/flock,2025-05,comment_lines_density,16.6,16.5,0.10000000000000142,0.10000000000000142
whiteducksoftware/flock,2025-06,comment_lines_density,16.6,16.5,0.10000000000000142,0.10000000000000142
zauberzeug/nicegui,2025-07,comment_lines_density,8.2,8.3,-0.10000000000000142,0.10000000000000142
PostHog/posthog,2024-10,comment_lines_density,4.4,4.3,0.10000000000000053,0.10000000000000053
PostHog/posthog,2024-11,comment_lines_density,4.4,4.3,0.10000000000000053,0.10000000000000053
PostHog/posthog,2025-07,comment_lines_density,5.4,5.3,0.10000000000000053,0.10000000000000053
getsentry/sentry,2024-07,comment_lines_density,6.1,6.2,-0.10000000000000053,0.10000000000000053
instructor-ai/instructor,2025-04,duplicated_lines_density,5.3,5.4,-0.10000000000000053,0.10000000000000053
qiboteam/qibojit,2025-04,duplicated_lines_density,4.6,4.7,-0.10000000000000053,0.10000000000000053
qiboteam/qibojit,2025-06,comment_lines_density,5.4,5.3,0.10000000000000053,0.10000000000000053
Hankanman/Area-Occupancy-Detection,2025-08,duplicated_lines_density,0.7,0.8,-0.10000000000000009,0.10000000000000009
OpenMOSS/Language-Model-SAEs,2025-02,duplicated_lines_density,2.9,3.0,-0.10000000000000009,0.10000000000000009
aio-libs/aiohttp,2024-07,duplicated_lines_density,2.5,2.6,-0.10000000000000009,0.10000000000000009
airweave-ai/airweave,2025-03,duplicated_lines_density,2.6,2.5,0.10000000000000009,0.10000000000000009
aws/nova-act,2025-08,duplicated_lines_density,0.7,0.8,-0.10000000000000009,0.10000000000000009
microsoft/semantic-link-labs,2025-04,duplicated_lines_density,1.7,1.8,-0.10000000000000009,0.10000000000000009
tw-haiven/haiven,2025-02,duplicated_lines_density,2.8,2.9,-0.10000000000000009,0.10000000000000009
tw-haiven/haiven,2025-03,duplicated_lines_density,3.1,3.2,-0.10000000000000009,0.10000000000000009
tw-haiven/haiven,2025-05,duplicated_lines_density,2.9,3.0,-0.10000000000000009,0.10000000000000009
zauberzeug/nicegui,2024-01,comment_lines_density,3.0,3.1,-0.10000000000000009,0.10000000000000009
zauberzeug/nicegui,2024-04,comment_lines_density,3.3,3.4,-0.10000000000000009,0.10000000000000009
odoo/industry,2024-09,comment_lines_density,0.1,0.2,-0.1,0.1
wdm0006/elote,2024-07,duplicated_lines_density,0.9,1.0,-0.09999999999999998,0.09999999999999998
Benzauber/convert-commander,2025-01,comment_lines_density,8.6,8.7,-0.09999999999999964,0.09999999999999964
Benzauber/convert-commander,2025-03,comment_lines_density,8.1,8.2,-0.09999999999999964,0.09999999999999964
Benzauber/convert-commander,2025-06,comment_lines_density,9.5,9.6,-0.09999999999999964,0.09999999999999964
Benzauber/convert-commander,2025-07,comment_lines_density,9.5,9.6,-0.09999999999999964,0.09999999999999964
Benzauber/convert-commander,2025-08,comment_lines_density,9.8,9.9,-0.09999999999999964,0.09999999999999964
DataDog/integrations-core,2024-05,comment_lines_density,10.4,10.3,0.09999999999999964,0.09999999999999964
DataDog/integrations-core,2024-07,comment_lines_density,9.4,9.3,0.09999999999999964,0.09999999999999964
DataDog/integrations-core,2025-03,comment_lines_density,8.6,8.5,0.09999999999999964,0.09999999999999964
DataDog/integrations-core,2025-04,comment_lines_density,8.6,8.5,0.09999999999999964,0.09999999999999964
DataDog/integrations-core,2025-05,duplicated_lines_density,8.7,8.6,0.09999999999999964,0.09999999999999964
ITSpecialist111/ai_automation_suggester,2025-06,comment_lines_density,7.2,7.3,-0.09999999999999964,0.09999999999999964
KroMiose/nekro-agent,2024-12,comment_lines_density,16.0,15.9,0.09999999999999964,0.09999999999999964
KroMiose/nekro-agent,2025-03,comment_lines_density,11.7,11.6,0.09999999999999964,0.09999999999999964
KroMiose/nekro-agent,2025-07,comment_lines_density,14.2,14.1,0.09999999999999964,0.09999999999999964
KroMiose/nekro-agent,2025-08,comment_lines_density,14.2,14.1,0.09999999999999964,0.09999999999999964
Multi-V-VM/MVVM,2024-04,comment_lines_density,9.9,10.0,-0.09999999999999964,0.09999999999999964
OpenMOSS/Language-Model-SAEs,2024-05,comment_lines_density,5.7,5.8,-0.09999999999999964,0.09999999999999964
OpenMOSS/Language-Model-SAEs,2025-02,comment_lines_density,15.4,15.3,0.09999999999999964,0.09999999999999964
PennyLaneAI/catalyst,2024-01,duplicated_lines_density,6.2,6.3,-0.09999999999999964,0.09999999999999964
PostHog/posthog,2024-08,comment_lines_density,4.5,4.4,0.09999999999999964,0.09999999999999964
PostHog/posthog,2024-12,comment_lines_density,4.5,4.4,0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-01,comment_lines_density,4.5,4.4,0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-02,comment_lines_density,4.6,4.5,0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-03,comment_lines_density,4.8,4.7,0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-05,duplicated_lines_density,9.3,9.4,-0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-06,comment_lines_density,5.1,5.0,0.09999999999999964,0.09999999999999964
PostHog/posthog,2025-07,duplicated_lines_density,8.8,8.9,-0.09999999999999964,0.09999999999999964
ResearchHub/researchhub-backend,2024-05,comment_lines_density,4.6,4.5,0.09999999999999964,0.09999999999999964
VRSEN/agency-swarm,2025-03,comment_lines_density,11.6,11.5,0.09999999999999964,0.09999999999999964
aio-libs/aiohttp,2024-10,comment_lines_density,7.1,7.0,0.09999999999999964,0.09999999999999964
ethyca/fides,2025-04,duplicated_lines_density,7.2,7.3,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2024-03,comment_lines_density,6.2,6.3,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2024-05,comment_lines_density,6.2,6.3,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2024-06,duplicated_lines_density,6.7,6.8,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2024-11,duplicated_lines_density,7.0,7.1,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2024-12,comment_lines_density,6.0,6.1,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2025-02,comment_lines_density,5.9,6.0,-0.09999999999999964,0.09999999999999964
getsentry/sentry,2025-08,comment_lines_density,5.7,5.8,-0.09999999999999964,0.09999999999999964
golemfoundation/octant,2025-03,duplicated_lines_density,7.1,7.0,0.09999999999999964,0.09999999999999964
namuan/trading-utils,2025-03,duplicated_lines_density,6.8,6.7,0.09999999999999964,0.09999999999999964
sbomify/sbomify,2025-01,comment_lines_density,7.3,7.2,0.09999999999999964,0.09999999999999964
sbomify/sbomify,2025-04,comment_lines_density,8.0,7.9,0.09999999999999964,0.09999999999999964
tw-haiven/haiven,2024-12,duplicated_lines_density,5.5,5.6,-0.09999999999999964,0.09999999999999964
tw-haiven/haiven,2025-07,duplicated_lines_density,4.4,4.5,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2024-02,comment_lines_density,3.2,3.3,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2024-11,comment_lines_density,5.9,6.0,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2024-12,comment_lines_density,5.9,6.0,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2025-01,comment_lines_density,5.9,6.0,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2025-05,comment_lines_density,8.1,8.2,-0.09999999999999964,0.09999999999999964
zauberzeug/nicegui,2025-06,comment_lines_density,8.1,8.2,-0.09999999999999964,0.09999999999999964
OpenSPP/openspp-modules,2024-05,duplicated_lines_density,18.1,18.2,-0.09999999999999787,0.09999999999999787
airweave-ai/airweave,2025-08,comment_lines_density,20.1,20.2,-0.09999999999999787,0.09999999999999787
ericmjl/llamabot,2024-08,comment_lines_density,29.9,29.8,0.09999999999999787,0.09999999999999787
ericmjl/llamabot,2024-12,comment_lines_density,27.9,27.8,0.09999999999999787,0.09999999999999787
ericmjl/llamabot,2025-02,comment_lines_density,26.4,26.3,0.09999999999999787,0.09999999999999787
sbomify/sbomify,2025-01,duplicated_lines_density,20.8,20.9,-0.09999999999999787,0.09999999999999787
utensils/mcp-nixos,2025-03,comment_lines_density,26.7,26.6,0.09999999999999787,0.09999999999999787
allthingslinux/tux,2025-06,comment_lines_density,34.8,34.7,0.09999999999999432,0.09999999999999432
neuml/rag,2024-12,comment_lines_density,39.8,39.7,0.09999999999999432,0.09999999999999432
