dataset_source,repo_name,time,treatment_group,active_treatment,is_treatment,event,post_event,time_to_event,treatment_period,input_commit_pairs,eligible_commit_pairs,python_file_change_audits,audited_commit_pairs,current_blob_attempts,parent_blob_attempts,blob_parse_attempts,unique_blob_revisions_attempted,parse_exclusion_records,current_file_parse_exclusions,parent_file_parse_exclusions,unique_excluded_blob_revisions,commit_pairs_with_parse_exclusions,has_parse_exclusion,commit_pair_parse_exclusion_rate,current_file_parse_exclusion_rate,parent_file_parse_exclusion_rate,blob_parse_exclusion_record_rate,unique_blob_parse_exclusion_rate
treatment,The-Pocket/PocketFlow,2025-06,1,1,1,2025-02,1,4.0,post_event,10,8,19,3,19,5,24,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow,2025-07,1,1,1,2025-02,1,5.0,post_event,15,11,5,5,5,5,10,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow,2025-08,1,1,1,2025-02,1,6.0,post_event,4,3,2,1,2,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-02,1,1,1,2025-02,1,0.0,event_month,7,7,7,3,7,3,10,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-03,1,1,1,2025-02,1,1.0,post_event,24,24,3,2,3,2,5,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-04,1,1,1,2025-02,1,2.0,post_event,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,The-Pocket/PocketFlow-Template-Python,2025-05,1,1,1,2025-02,1,3.0,post_event,5,4,3,2,3,3,6,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/PocketFlow-Template-Python,2025-06,1,1,1,2025-02,1,4.0,post_event,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,The-Pocket/PocketFlow-Template-Python,2025-07,1,1,1,2025-02,1,5.0,post_event,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,The-Pocket/PocketFlow-Template-Python,2025-08,1,1,1,2025-02,1,6.0,post_event,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-02,1,0,0,2025-03,0,-1.0,pre_event,12,11,12,5,12,8,20,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-AI-Paul-Graham,2025-03,1,1,1,2025-03,1,0.0,event_month,12,12,11,1,11,2,13,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,1,1,1,2025-03,1,0.0,event_month,8,8,10,3,10,2,12,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,The-Pocket/Tutorial-Cursor,2025-03,1,1,1,2025-03,1,0.0,event_month,24,24,17,4,17,5,22,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,TheSethRose/Agent-Chat,2024-10,1,1,1,2024-10,1,0.0,event_month,8,7,8,4,8,3,11,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ToolUse/infinite-ai-seo,2025-02,1,1,1,2025-02,1,0.0,event_month,7,7,19,4,19,12,31,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-09,1,0,0,2024-12,0,-3.0,pre_event,1,1,2,1,2,0,2,2,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-10,1,0,0,2024-12,0,-2.0,pre_event,39,24,56,17,56,35,91,83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-11,1,0,0,2024-12,0,-1.0,pre_event,29,21,12,7,12,10,22,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2024-12,1,1,1,2024-12,1,0.0,event_month,5,4,5,1,5,4,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ToolUse/tool-use-ai,2025-04,1,1,1,2024-12,1,4.0,post_event,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-01,1,0,0,2024-10,0,-9.0,pre_event,72,66,163,53,163,148,311,287,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-02,1,0,0,2024-10,0,-8.0,pre_event,51,46,103,33,103,98,201,188,2,1,1,1,2,1,0.043478260869565216,0.009708737864077669,0.01020408163265306,0.009950248756218905,0.005319148936170213
treatment,VRSEN/agency-swarm,2024-03,1,0,0,2024-10,0,-7.0,pre_event,39,38,232,34,232,180,412,403,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-04,1,0,0,2024-10,0,-6.0,pre_event,32,31,111,24,111,91,202,189,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-05,1,0,0,2024-10,0,-5.0,pre_event,60,50,103,43,103,99,202,179,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-06,1,0,0,2024-10,0,-4.0,pre_event,5,5,5,5,5,5,10,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-07,1,0,0,2024-10,0,-3.0,pre_event,30,30,42,22,42,42,84,66,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-08,1,0,0,2024-10,0,-2.0,pre_event,34,34,82,34,82,80,162,148,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-09,1,0,0,2024-10,0,-1.0,pre_event,10,6,5,5,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-10,1,1,1,2024-10,1,0.0,event_month,13,13,13,10,13,13,26,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-11,1,1,1,2024-10,1,1.0,post_event,62,57,131,11,131,124,255,242,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2024-12,1,1,1,2024-10,1,2.0,post_event,22,12,8,7,8,8,16,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-01,1,1,1,2024-10,1,3.0,post_event,3,2,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-02,1,1,1,2024-10,1,4.0,post_event,43,33,14,8,14,14,28,25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-03,1,1,1,2024-10,1,5.0,post_event,30,23,52,13,52,42,94,92,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-04,1,1,1,2024-10,1,6.0,post_event,47,39,63,27,63,55,118,109,2,1,1,1,2,1,0.05128205128205128,0.015873015873015872,0.01818181818181818,0.01694915254237288,0.009174311926605505
treatment,VRSEN/agency-swarm,2025-05,1,1,1,2024-10,1,7.0,post_event,90,77,193,46,193,135,328,290,2,1,1,1,2,1,0.025974025974025976,0.0051813471502590676,0.007407407407407408,0.006097560975609756,0.0034482758620689655
treatment,VRSEN/agency-swarm,2025-06,1,1,1,2024-10,1,8.0,post_event,203,156,314,115,314,269,583,538,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-07,1,1,1,2024-10,1,9.0,post_event,129,92,274,73,274,242,516,471,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-swarm,2025-08,1,1,1,2024-10,1,10.0,post_event,333,237,785,208,785,719,1504,1381,2,1,1,2,2,1,0.008438818565400843,0.0012738853503184713,0.0013908205841446453,0.0013297872340425532,0.001448225923244026
treatment,VRSEN/agency-swarm-memory-demo,2025-02,1,1,1,2025-02,1,0.0,event_month,12,12,30,7,30,19,49,47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-voice-interface,2024-10,1,1,1,2024-10,1,0.0,event_month,54,54,193,44,193,119,312,277,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,VRSEN/agency-voice-interface,2024-11,1,1,1,2024-10,1,1.0,post_event,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,VRSEN/agency-voice-interface,2025-01,1,1,1,2024-10,1,3.0,post_event,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-03,1,0,0,2025-01,0,-10.0,pre_event,176,166,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,W1ndys/Blog,2024-04,1,0,0,2025-01,0,-9.0,pre_event,146,142,5,5,5,5,10,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,W1ndys/Blog,2024-05,1,0,0,2025-01,0,-8.0,pre_event,68,67,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-06,1,0,0,2025-01,0,-7.0,pre_event,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-07,1,0,0,2025-01,0,-6.0,pre_event,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-08,1,0,0,2025-01,0,-5.0,pre_event,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-09,1,0,0,2025-01,0,-4.0,pre_event,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-10,1,0,0,2025-01,0,-3.0,pre_event,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-11,1,0,0,2025-01,0,-2.0,pre_event,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2024-12,1,0,0,2025-01,0,-1.0,pre_event,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2025-01,1,1,1,2025-01,1,0.0,event_month,112,109,11,10,11,7,18,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,W1ndys/Blog,2025-02,1,1,1,2025-01,1,1.0,post_event,13,12,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,W1ndys/Blog,2025-03,1,1,1,2025-01,1,2.0,post_event,5,3,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,W1ndys/Blog,2025-04,1,1,1,2025-01,1,3.0,post_event,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,W1ndys/Blog,2025-05,1,1,1,2025-01,1,4.0,post_event,20,18,5,4,5,4,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,W1ndys/Blog,2025-06,1,1,1,2025-01,1,5.0,post_event,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,WangQrkkk/ThinkingCursor,2025-01,1,1,1,2025-01,1,0.0,event_month,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,WangQrkkk/ThinkingCursor,2025-02,1,1,1,2025-01,1,1.0,post_event,3,3,2,2,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,airweave-ai/airweave,2024-12,1,0,0,2025-03,0,-3.0,pre_event,28,25,225,12,225,129,354,308,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,airweave-ai/airweave,2025-01,1,0,0,2025-03,0,-2.0,pre_event,162,147,318,81,318,247,565,530,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,airweave-ai/airweave,2025-02,1,0,0,2025-03,0,-1.0,pre_event,160,148,403,85,403,355,758,707,2,1,1,2,2,1,0.013513513513513514,0.0024813895781637717,0.0028169014084507044,0.002638522427440633,0.002828854314002829
treatment,airweave-ai/airweave,2025-03,1,1,1,2025-03,1,0.0,event_month,148,123,437,59,437,381,818,795,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,airweave-ai/airweave,2025-04,1,1,1,2025-03,1,1.0,post_event,327,277,406,163,406,335,741,681,2,1,1,1,2,1,0.007220216606498195,0.0024630541871921183,0.0029850746268656717,0.002699055330634278,0.0014684287812041115
treatment,airweave-ai/airweave,2025-05,1,1,1,2025-03,1,2.0,post_event,220,186,529,107,529,474,1003,923,2,1,1,2,2,1,0.010752688172043012,0.001890359168241966,0.002109704641350211,0.0019940179461615153,0.0021668472372697724
treatment,airweave-ai/airweave,2025-06,1,1,1,2025-03,1,3.0,post_event,119,105,408,72,408,373,781,702,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,airweave-ai/airweave,2025-07,1,1,1,2025-03,1,4.0,post_event,188,171,438,116,438,375,813,762,2,1,1,1,2,1,0.011695906432748537,0.00228310502283105,0.0026666666666666666,0.0024600246002460025,0.0013123359580052493
treatment,airweave-ai/airweave,2025-08,1,1,1,2025-03,1,5.0,post_event,295,247,914,154,914,763,1677,1585,5,2,3,3,5,1,0.020242914979757085,0.002188183807439825,0.003931847968545216,0.0029815146094215863,0.0018927444794952682
treatment,allthingslinux/tux,2024-01,1,0,0,2025-02,0,-13.0,pre_event,85,69,150,54,150,113,263,241,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,allthingslinux/tux,2024-03,1,0,0,2025-02,0,-11.0,pre_event,109,85,152,61,152,124,276,241,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,allthingslinux/tux,2024-04,1,0,0,2025-02,0,-10.0,pre_event,219,157,266,120,266,215,481,437,1,1,0,1,1,1,0.006369426751592357,0.0037593984962406013,0.0,0.002079002079002079,0.002288329519450801
treatment,allthingslinux/tux,2024-05,1,0,0,2025-02,0,-9.0,pre_event,75,51,64,32,64,59,123,114,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,allthingslinux/tux,2024-06,1,0,0,2025-02,0,-8.0,pre_event,113,82,92,57,92,82,174,144,3,3,0,3,3,1,0.036585365853658534,0.03260869565217391,0.0,0.017241379310344827,0.020833333333333332
treatment,allthingslinux/tux,2024-07,1,0,0,2025-02,0,-7.0,pre_event,192,149,423,98,423,379,802,770,9,7,2,9,8,1,0.053691275167785234,0.016548463356973995,0.005277044854881266,0.011221945137157107,0.011688311688311689
treatment,allthingslinux/tux,2024-08,1,0,0,2025-02,0,-6.0,pre_event,373,277,311,172,311,293,604,545,6,3,3,5,6,1,0.021660649819494584,0.00964630225080386,0.010238907849829351,0.009933774834437087,0.009174311926605505
treatment,allthingslinux/tux,2024-09,1,0,0,2025-02,0,-5.0,pre_event,300,230,416,178,416,383,799,699,13,10,3,10,9,1,0.0391304347826087,0.02403846153846154,0.007832898172323759,0.016270337922403004,0.01430615164520744
treatment,allthingslinux/tux,2024-10,1,0,0,2025-02,0,-4.0,pre_event,115,82,95,48,95,65,160,143,33,27,6,33,23,1,0.2804878048780488,0.28421052631578947,0.09230769230769231,0.20625,0.23076923076923078
treatment,allthingslinux/tux,2024-11,1,0,0,2025-02,0,-3.0,pre_event,54,37,60,26,60,57,117,100,4,2,2,4,4,1,0.10810810810810811,0.03333333333333333,0.03508771929824561,0.03418803418803419,0.04
treatment,allthingslinux/tux,2024-12,1,0,0,2025-02,0,-2.0,pre_event,47,24,5,5,5,5,10,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,allthingslinux/tux,2025-01,1,0,0,2025-02,0,-1.0,pre_event,32,23,25,6,25,25,50,50,12,0,12,12,2,1,0.08695652173913043,0.0,0.48,0.24,0.24
treatment,allthingslinux/tux,2025-02,1,1,1,2025-02,1,0.0,event_month,56,45,100,33,100,86,186,184,10,10,0,10,8,1,0.17777777777777778,0.1,0.0,0.053763440860215055,0.05434782608695652
treatment,allthingslinux/tux,2025-03,1,1,1,2025-02,1,1.0,post_event,60,45,52,21,52,40,92,81,3,3,0,3,3,1,0.06666666666666667,0.057692307692307696,0.0,0.03260869565217391,0.037037037037037035
treatment,allthingslinux/tux,2025-04,1,1,1,2025-02,1,2.0,post_event,281,252,242,135,242,198,440,417,17,17,0,17,16,1,0.06349206349206349,0.07024793388429752,0.0,0.038636363636363635,0.0407673860911271
treatment,allthingslinux/tux,2025-05,1,1,1,2025-02,1,3.0,post_event,73,48,32,27,32,26,58,56,3,3,0,3,3,1,0.0625,0.09375,0.0,0.05172413793103448,0.05357142857142857
treatment,allthingslinux/tux,2025-06,1,1,1,2025-02,1,4.0,post_event,209,201,230,85,230,154,384,365,24,22,2,24,22,1,0.10945273631840796,0.09565217391304348,0.012987012987012988,0.0625,0.06575342465753424
treatment,allthingslinux/tux,2025-07,1,1,1,2025-02,1,5.0,post_event,68,47,44,11,44,20,64,56,10,10,0,10,3,1,0.06382978723404255,0.22727272727272727,0.0,0.15625,0.17857142857142858
treatment,allthingslinux/tux,2025-08,1,1,1,2025-02,1,6.0,post_event,260,235,1222,163,1222,1038,2260,2112,42,41,1,42,25,1,0.10638297872340426,0.03355155482815057,0.0009633911368015414,0.018584070796460177,0.019886363636363636
treatment,appl-team/appl,2024-05,1,0,0,2024-12,0,-7.0,pre_event,5,5,71,2,71,2,73,73,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,appl-team/appl,2024-06,1,0,0,2024-12,0,-6.0,pre_event,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,appl-team/appl,2024-07,1,0,0,2024-12,0,-5.0,pre_event,1,1,24,1,24,21,45,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,appl-team/appl,2024-08,1,0,0,2024-12,0,-4.0,pre_event,1,1,5,1,5,4,9,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,appl-team/appl,2024-09,1,0,0,2024-12,0,-3.0,pre_event,3,3,46,3,46,45,91,83,1,1,0,1,1,1,0.3333333333333333,0.021739130434782608,0.0,0.01098901098901099,0.012048192771084338
treatment,appl-team/appl,2024-10,1,0,0,2024-12,0,-2.0,pre_event,1,1,29,1,29,20,49,49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,appl-team/appl,2024-11,1,0,0,2024-12,0,-1.0,pre_event,1,1,40,1,40,38,78,78,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,appl-team/appl,2024-12,1,1,1,2024-12,1,0.0,event_month,6,6,136,5,136,120,256,226,2,2,0,2,2,1,0.3333333333333333,0.014705882352941176,0.0,0.0078125,0.008849557522123894
treatment,appl-team/appl,2025-01,1,1,1,2024-12,1,1.0,post_event,3,2,12,2,12,10,22,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,askjohngeorge/pipecat-lead-qualifier,2025-01,1,1,1,2025-01,1,0.0,event_month,174,173,182,120,182,158,340,267,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,askjohngeorge/pipecat-lead-qualifier,2025-02,1,1,1,2025-01,1,1.0,post_event,222,222,272,190,272,263,535,421,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,c4fun/tell-stories-webui,2025-02,1,1,1,2025-02,1,0.0,event_month,18,15,44,7,44,12,56,55,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,c4fun/tell-stories-webui,2025-04,1,1,1,2025-02,1,2.0,post_event,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,cgevans/qslib,2024-02,1,0,0,2025-02,0,-12.0,pre_event,1,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-03,1,0,0,2025-02,0,-11.0,pre_event,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-05,1,0,0,2025-02,0,-9.0,pre_event,1,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-08,1,0,0,2025-02,0,-6.0,pre_event,4,4,17,4,17,17,34,29,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-10,1,0,0,2025-02,0,-4.0,pre_event,5,5,9,4,9,9,18,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-11,1,0,0,2025-02,0,-3.0,pre_event,7,7,5,5,5,5,10,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2024-12,1,0,0,2025-02,0,-2.0,pre_event,4,4,9,4,9,9,18,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-01,1,0,0,2025-02,0,-1.0,pre_event,1,1,2,1,2,2,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-02,1,1,1,2025-02,1,0.0,event_month,68,68,10,4,10,10,20,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-03,1,1,1,2025-02,1,1.0,post_event,60,58,79,20,79,75,154,140,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-04,1,1,1,2025-02,1,2.0,post_event,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,cgevans/qslib,2025-05,1,1,1,2025-02,1,3.0,post_event,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,cgevans/qslib,2025-06,1,1,1,2025-02,1,4.0,post_event,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-07,1,1,1,2025-02,1,5.0,post_event,4,4,5,4,5,5,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cgevans/qslib,2025-08,1,1,1,2025-02,1,6.0,post_event,8,8,12,8,12,12,24,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,codingforentrepreneurs/Cursor-Django,2024-10,1,1,1,2024-10,1,0.0,event_month,32,32,64,19,64,27,91,77,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cohnen/mcp-google-ads,2025-03,1,1,1,2025-03,1,0.0,event_month,10,10,9,5,9,6,15,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cohnen/mcp-google-ads,2025-04,1,1,1,2025-03,1,1.0,post_event,2,2,2,1,2,1,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cohnen/mcp-google-ads,2025-07,1,1,1,2025-03,1,4.0,post_event,3,2,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,cohnen/mcp-google-ads,2025-08,1,1,1,2025-03,1,5.0,post_event,3,2,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,daojiAnime/vmq-fastapi,2025-01,1,1,1,2025-01,1,0.0,event_month,3,3,54,1,54,0,54,54,0,0,0,0,0,0,0.0,0.0,,0.0,0.0
treatment,daojiAnime/vmq-fastapi,2025-02,1,1,1,2025-01,1,1.0,post_event,27,27,79,17,79,67,146,140,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,daojiAnime/vmq-fastapi,2025-03,1,1,1,2025-01,1,2.0,post_event,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,
treatment,discus0434/nook,2025-02,1,1,1,2025-02,1,0.0,event_month,9,9,11,2,11,1,12,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,discus0434/nook,2025-03,1,1,1,2025-02,1,1.0,post_event,10,10,10,8,10,10,20,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,discus0434/nook,2025-04,1,1,1,2025-02,1,2.0,post_event,2,2,8,1,8,8,16,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-01,1,0,0,2024-09,0,-8.0,pre_event,86,83,65,50,65,60,125,113,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-02,1,0,0,2024-09,0,-7.0,pre_event,106,90,70,55,70,68,138,125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-03,1,0,0,2024-09,0,-6.0,pre_event,75,69,54,43,54,53,107,100,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-04,1,0,0,2024-09,0,-5.0,pre_event,14,12,7,6,7,7,14,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-05,1,0,0,2024-09,0,-4.0,pre_event,3,3,1,1,1,1,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-06,1,0,0,2024-09,0,-3.0,pre_event,8,6,4,4,4,4,8,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-07,1,0,0,2024-09,0,-2.0,pre_event,186,147,89,34,89,86,175,169,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-08,1,0,0,2024-09,0,-1.0,pre_event,73,71,18,16,18,17,35,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-09,1,1,1,2024-09,1,0.0,event_month,47,44,43,31,43,39,82,65,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-10,1,1,1,2024-09,1,1.0,post_event,181,170,125,86,125,119,244,225,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-11,1,1,1,2024-09,1,2.0,post_event,83,77,82,46,82,71,153,132,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2024-12,1,1,1,2024-09,1,3.0,post_event,57,57,64,42,64,61,125,111,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2025-01,1,1,1,2024-09,1,4.0,post_event,40,38,34,25,34,31,65,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2025-02,1,1,1,2024-09,1,5.0,post_event,60,60,42,36,42,41,83,81,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2025-04,1,1,1,2024-09,1,7.0,post_event,33,33,23,19,23,23,46,39,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2025-05,1,1,1,2024-09,1,8.0,post_event,101,99,103,54,103,101,204,191,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
treatment,ericmjl/llamabot,2025-06,1,1,1,2024-09,1,9.0,post_event,23,23,16,15,16,14,30,27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
