dataset_source,repo_name,time,commits_scanned,commits_with_python_changes,commits_with_function_change_events,function_change_events,added_function_events,modified_function_events,unique_changed_functions,unique_changed_files,time_to_event,is_treatment,post_event,event,cursor,commits_with_function_events_manifest,commits_with_function_events_scored,function_change_events_manifest,function_change_events_scored,function_change_events_failed,agc_function_change_events,hwc_function_change_events,agc_function_change_event_ratio,added_agc_function_events,added_hwc_function_events,modified_agc_function_events,modified_hwc_function_events,unique_changed_functions_scored,detection_complete,detector_merge_status,has_function_change_event,zero_function_event_month,treatment_group,treatment_period,parse_exclusion_records,has_parse_exclusion,log1p_function_change_events,log1p_agc_function_change_events,log1p_hwc_function_change_events,age,ncloc_paper,ncloc_python_snapshot,contributors,stars,issues,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,analysis_ready_agc_changed_block_paper_ncloc,analysis_ready_agc_changed_block_python_snapshot_ncloc,log1p_age,log1p_contributors,log1p_stars,log1p_issues,analysis_ready_paper_ncloc,analysis_ready_python_snapshot_ncloc,analysis_ready_ratio_paper_ncloc,analysis_ready_ratio_python_snapshot_ncloc,treat,unit_id,calendar_time,ratio_sample
treatment,vcs-python/vcspull,2025-01,19,4,2,37,0,37,31,10,-2.0,0,0,,0,2.0,2.0,37.0,37.0,0.0,6.0,31.0,0.1621621621621621,0.0,0.0,6.0,31.0,31.0,True,both,1,0,treatment,pre,0,0,3.6375861597263857,1.9459101490553128,3.4657359027997265,2488.0,2393.0,2639,1,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7.819636302367591,0.6931471805599453,1.3862943611198906,0.0,1,1,1,1,1,vcs-python/vcspull,2025-01,1
treatment,vcs-python/vcspull,2025-03,13,1,1,1,0,1,1,1,0.0,1,1,,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,True,both,1,0,treatment,event,0,0,0.6931471805599453,0.6931471805599453,0.0,2547.0,2393.0,2639,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.843064016692054,0.6931471805599453,0.0,0.0,1,1,1,1,1,vcs-python/vcspull,2025-03,1
treatment,vcs-python/vcspull,2025-06,25,3,1,1,0,1,1,1,3.0,1,1,,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,treatment,post,0,0,0.6931471805599453,0.0,0.6931471805599453,2639.0,2392.0,2638,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7.878534196140362,0.6931471805599453,0.0,0.0,1,1,1,1,1,vcs-python/vcspull,2025-06,1
treatment,vietanhdev/anylabeling,2024-06,6,1,1,2,0,2,2,2,-9.0,0,0,,0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,True,both,1,0,treatment,pre,0,0,1.0986122886681096,0.0,1.0986122886681096,416.0,158182.0,158501,3,61.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.0330862217988015,1.3862943611198906,4.127134385045092,2.5649493574615367,1,1,1,1,1,vietanhdev/anylabeling,2024-06,1
treatment,vietanhdev/anylabeling,2024-08,13,9,5,32,23,9,29,5,-7.0,0,0,,0,5.0,5.0,32.0,32.0,0.0,11.0,21.0,0.34375,8.0,15.0,3.0,6.0,29.0,True,both,1,0,treatment,pre,0,0,3.49650756146648,2.4849066497880004,3.091042453358316,477.0,158453.0,158775,3,129.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.1696107324914555,1.3862943611198906,4.867534450455582,0.0,1,1,1,1,1,vietanhdev/anylabeling,2024-08,1
treatment,vietanhdev/anylabeling,2024-11,4,3,1,1,0,1,1,1,-4.0,0,0,,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,both,1,0,treatment,pre,0,0,0.6931471805599453,0.0,0.6931471805599453,569.0,158454.0,158776,2,53.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6.345636360828595,1.0986122886681096,3.988984046564274,1.0986122886681096,1,1,1,1,1,vietanhdev/anylabeling,2024-11,1
treatment,vietanhdev/anylabeling,2025-03,3,3,3,58,35,23,41,4,0.0,1,1,,1,3.0,3.0,58.0,58.0,0.0,13.0,45.0,0.2241379310344827,9.0,26.0,4.0,19.0,41.0,True,both,1,0,treatment,event,0,0,4.07753744390572,2.639057329615259,3.828641396489095,689.0,32684.0,33095,2,55.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.536691597591305,1.0986122886681096,4.025351690735149,1.0986122886681096,1,1,1,1,1,vietanhdev/anylabeling,2025-03,1
treatment,vietanhdev/anylabeling,2025-04,3,3,3,15,0,15,15,4,1.0,1,1,,0,3.0,3.0,15.0,15.0,0.0,2.0,13.0,0.1333333333333333,0.0,0.0,2.0,13.0,15.0,True,both,1,0,treatment,post,0,0,2.772588722239781,1.0986122886681096,2.639057329615259,720.0,32820.0,33231,1,54.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6.580639137284948,0.6931471805599453,4.007333185232471,0.6931471805599453,1,1,1,1,1,vietanhdev/anylabeling,2025-04,1
treatment,vietanhdev/anylabeling,2025-05,10,9,6,28,9,19,23,6,2.0,1,1,,0,6.0,6.0,28.0,28.0,0.0,14.0,14.0,0.5,3.0,6.0,11.0,8.0,23.0,True,both,1,0,treatment,post,0,0,3.367295829986474,2.70805020110221,2.70805020110221,750.0,36433.0,36830,2,34.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.621405651764134,1.0986122886681096,3.5553480614894135,1.791759469228055,1,1,1,1,1,vietanhdev/anylabeling,2025-05,1
treatment,vietanhdev/anylabeling,2025-07,3,3,2,12,8,4,11,4,4.0,1,1,,0,2.0,2.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,4.0,11.0,True,both,1,0,treatment,post,0,0,2.5649493574615367,0.0,2.5649493574615367,,,36941,1,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.6931471805599453,,,0,0,0,0,1,vietanhdev/anylabeling,2025-07,1
treatment,wdm0006/elote,2025-02,9,7,6,281,122,159,210,19,0.0,1,1,,1,6.0,6.0,281.0,281.0,0.0,115.0,166.0,0.4092526690391459,29.0,93.0,86.0,73.0,204.0,True,both,1,0,treatment,event,0,0,5.641907070938114,4.7535901911063645,5.117993812416755,2623.0,11558.0,3250,2,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.8724551500639794,1.0986122886681096,0.0,2.6390573296152584,1,1,1,1,1,wdm0006/elote,2025-02,1
treatment,wdm0006/elote,2025-03,8,3,2,349,312,37,349,40,1.0,1,1,,1,2.0,2.0,349.0,349.0,0.0,122.0,227.0,0.3495702005730659,107.0,205.0,15.0,22.0,342.0,True,both,1,0,treatment,post,0,0,5.857933154483459,4.812184355372417,5.429345628954441,2651.0,6872.0,9161,1,0.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7.883069351305753,0.6931471805599453,0.0,2.197224577336219,1,1,1,1,1,wdm0006/elote,2025-03,1
treatment,wdm0006/elote,2025-04,4,4,4,274,21,253,199,23,2.0,1,1,,0,4.0,4.0,274.0,274.0,0.0,73.0,201.0,0.2664233576642336,4.0,17.0,69.0,184.0,198.0,True,both,1,0,treatment,post,0,0,5.616771097666572,4.304065093204169,5.308267697401205,2682.0,7790.0,10136,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7.894690850425624,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/elote,2025-04,1
treatment,wdm0006/elote,2025-06,1,1,1,32,15,17,32,11,4.0,1,1,,0,1.0,1.0,32.0,32.0,0.0,13.0,19.0,0.40625,9.0,6.0,4.0,13.0,32.0,True,both,1,0,treatment,post,0,0,3.49650756146648,2.639057329615259,2.995732273553991,2743.0,7991.0,10376,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7.917171988845776,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/elote,2025-06,1
treatment,wdm0006/git-pandas,2025-03,3,2,2,201,105,96,186,20,0.0,1,1,,1,2.0,2.0,201.0,201.0,0.0,55.0,146.0,0.2736318407960199,17.0,88.0,38.0,58.0,186.0,True,both,1,0,treatment,event,0,0,5.308267697401205,4.02535169073515,4.990432586778736,3412.0,3562.0,4544,2,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.135346948906706,1.0986122886681096,0.0,1.3862943611198906,1,1,1,1,1,wdm0006/git-pandas,2025-03,1
treatment,wdm0006/git-pandas,2025-04,13,10,4,89,24,65,67,5,1.0,1,1,,0,4.0,4.0,89.0,89.0,0.0,26.0,63.0,0.2921348314606741,6.0,18.0,20.0,45.0,67.0,True,both,1,0,treatment,post,0,0,4.499809670330265,3.295836866004329,4.158883083359672,3443.0,4262.0,5359,2,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.14438886554762,1.0986122886681096,1.0986122886681096,0.6931471805599453,1,1,1,1,1,wdm0006/git-pandas,2025-04,1
treatment,wdm0006/git-pandas,2025-05,2,1,1,85,50,35,85,11,2.0,1,1,,0,1.0,1.0,85.0,85.0,0.0,17.0,68.0,0.2,14.0,36.0,3.0,32.0,85.0,True,both,1,0,treatment,post,0,0,4.454347296253507,2.8903717578961645,4.23410650459726,3473.0,5293.0,6553,1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.15306194680105,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-05,1
treatment,wdm0006/git-pandas,2025-06,9,9,8,250,217,33,246,14,3.0,1,1,,0,8.0,8.0,250.0,250.0,0.0,25.0,225.0,0.1,16.0,201.0,9.0,24.0,246.0,True,both,1,0,treatment,post,0,0,5.525452939131784,3.258096538021482,5.420534999272286,3504.0,7924.0,9466,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.16194579946869,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-06,1
treatment,wdm0006/git-pandas,2025-07,12,11,10,258,84,174,215,25,4.0,1,1,,0,10.0,10.0,258.0,258.0,0.0,18.0,240.0,0.0697674418604651,11.0,73.0,7.0,167.0,215.0,True,both,1,0,treatment,post,0,0,5.556828061699537,2.9444389791664403,5.484796933490655,3534.0,9845.0,11632,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.170468578330674,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/git-pandas,2025-07,1
treatment,wdm0006/pygeohash,2025-02,14,3,2,26,20,6,26,5,-1.0,0,0,,0,2.0,2.0,26.0,26.0,0.0,12.0,14.0,0.4615384615384615,9.0,11.0,3.0,3.0,26.0,True,both,1,0,treatment,pre,0,0,3.295836866004329,2.5649493574615367,2.70805020110221,3312.0,627.0,788,2,2.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8.105609402299896,1.0986122886681096,1.0986122886681096,1.9459101490553132,1,1,1,1,1,wdm0006/pygeohash,2025-02,1
treatment,wdm0006/pygeohash,2025-03,15,7,6,155,84,71,106,19,0.0,1,1,,1,6.0,6.0,155.0,155.0,0.0,76.0,79.0,0.4903225806451612,39.0,45.0,37.0,34.0,106.0,True,both,1,0,treatment,event,0,0,5.049856007249537,4.343805421853684,4.382026634673881,3340.0,2669.0,2355,2,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.114025442356755,1.0986122886681096,0.0,1.791759469228055,1,1,1,1,1,wdm0006/pygeohash,2025-03,1
treatment,wdm0006/pygeohash,2025-04,4,3,3,33,9,24,31,9,1.0,1,1,,0,3.0,3.0,33.0,33.0,0.0,19.0,14.0,0.5757575757575758,9.0,0.0,10.0,14.0,31.0,True,both,1,0,treatment,post,0,0,3.5263605246161616,2.995732273553991,2.70805020110221,3371.0,2909.0,2639,1,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.123261319121745,0.6931471805599453,1.3862943611198906,0.0,1,1,1,1,1,wdm0006/pygeohash,2025-04,1
treatment,wdm0006/pygeohash,2025-05,3,2,2,19,11,8,19,3,2.0,1,1,,0,2.0,2.0,19.0,19.0,0.0,7.0,12.0,0.3684210526315789,4.0,7.0,3.0,5.0,19.0,True,both,1,0,treatment,post,0,0,2.995732273553991,2.079441541679836,2.5649493574615367,3401.0,3013.0,2763,1,3.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.132118772955806,0.6931471805599453,1.3862943611198906,1.6094379124341003,1,1,1,1,1,wdm0006/pygeohash,2025-05,1
treatment,wdm0006/pygeohash,2025-07,2,2,2,7,4,3,7,3,4.0,1,1,,0,2.0,2.0,7.0,7.0,0.0,3.0,4.0,0.4285714285714285,1.0,3.0,2.0,1.0,7.0,True,both,1,0,treatment,post,0,0,2.079441541679836,1.3862943611198906,1.6094379124341005,3462.0,3054.0,2809,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.149890544402421,0.6931471805599453,0.0,0.0,1,1,1,1,1,wdm0006/pygeohash,2025-07,1
treatment,whiteducksoftware/flock,2025-02,178,124,106,1359,854,505,897,149,-1.0,0,0,,0,106.0,106.0,1359.0,1359.0,0.0,358.0,1001.0,0.2634289919058131,265.0,589.0,93.0,412.0,897.0,True,both,1,0,treatment,pre,0,0,7.215239978730097,5.883322388488279,6.90975328164481,0.0,11803.0,12923,5,20.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.791759469228055,3.044522437723423,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-02,1
treatment,whiteducksoftware/flock,2025-03,38,25,20,454,375,79,396,49,0.0,1,1,,1,20.0,20.0,454.0,454.0,0.0,122.0,332.0,0.2687224669603524,109.0,266.0,13.0,66.0,396.0,True,both,1,0,treatment,event,0,0,6.12029741895095,4.812184355372417,5.808142489980444,16.0,12697.0,15272,2,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.833213344056216,1.0986122886681096,1.9459101490553132,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-03,1
treatment,whiteducksoftware/flock,2025-04,147,96,85,1443,1134,309,893,133,1.0,1,1,,1,85.0,85.0,1443.0,1443.0,0.0,342.0,1101.0,0.237006237006237,321.0,813.0,21.0,288.0,887.0,True,both,1,0,treatment,post,0,0,7.275172319452771,5.83773044716594,7.00488198971286,47.0,18789.0,20512,6,8.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.8712010109078907,1.9459101490553132,2.197224577336219,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-04,1
treatment,whiteducksoftware/flock,2025-06,6,3,3,22,2,20,16,5,3.0,1,1,,0,3.0,3.0,22.0,22.0,0.0,3.0,19.0,0.1363636363636363,0.0,2.0,3.0,17.0,16.0,True,both,1,0,treatment,post,0,0,3.1354942159291497,1.3862943611198906,2.995732273553991,108.0,30227.0,34169,2,5.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.6913478822291435,1.0986122886681096,1.791759469228055,0.0,1,1,1,1,1,whiteducksoftware/flock,2025-06,1
treatment,whiteducksoftware/flock,2025-07,20,12,10,27,15,12,16,3,4.0,1,1,,0,10.0,10.0,27.0,27.0,0.0,5.0,22.0,0.1851851851851851,4.0,11.0,1.0,11.0,16.0,True,both,1,0,treatment,post,0,0,3.332204510175204,1.791759469228055,3.1354942159291497,138.0,30739.0,30659,6,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.9344739331306915,1.9459101490553132,1.6094379124341003,1.0986122886681096,1,1,1,1,1,whiteducksoftware/flock,2025-07,1
treatment,whiteducksoftware/flock,2025-08,51,28,27,152,116,36,138,56,5.0,1,1,,0,27.0,27.0,152.0,152.0,0.0,48.0,104.0,0.3157894736842105,46.0,70.0,2.0,34.0,138.0,True,both,1,0,treatment,post,0,0,5.030437921392435,3.8918202981106265,4.653960350157523,169.0,30948.0,33699,5,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.135798437050261,1.791759469228055,0.0,1.0986122886681096,1,1,1,1,1,whiteducksoftware/flock,2025-08,1
treatment,xzq-xu/jvm-mcp-server,2025-03,22,10,10,132,106,26,106,8,0.0,1,1,,1,10.0,10.0,132.0,132.0,0.0,32.0,100.0,0.2424242424242424,29.0,77.0,3.0,23.0,106.0,True,both,1,0,treatment,event,0,0,4.890349128221754,3.49650756146648,4.61512051684126,0.0,1363.0,1647,4,36.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.6094379124341003,3.6109179126442243,1.6094379124341003,1,1,1,1,1,xzq-xu/jvm-mcp-server,2025-03,1
treatment,xzq-xu/jvm-mcp-server,2025-06,5,3,3,234,150,84,174,21,3.0,1,1,,1,3.0,3.0,234.0,234.0,0.0,37.0,197.0,0.1581196581196581,28.0,122.0,9.0,75.0,174.0,True,both,1,0,treatment,post,0,0,5.459585514144159,3.6375861597263857,5.288267030694535,82.0,3155.0,3769,3,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.418840607796597,1.3862943611198906,1.0986122886681096,0.0,1,1,1,1,1,xzq-xu/jvm-mcp-server,2025-06,1
treatment,yagami1997/CursorMind,2025-03,31,2,2,143,143,0,143,12,0.0,1,1,,1,2.0,2.0,143.0,143.0,0.0,39.0,104.0,0.2727272727272727,39.0,104.0,0.0,0.0,143.0,True,both,1,0,treatment,event,0,0,4.969813299576001,3.688879454113936,4.653960350157523,0.0,2410.0,2813,1,118.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6931471805599453,4.77912349311153,1.0986122886681096,1,1,1,1,1,yagami1997/CursorMind,2025-03,1
treatment,yagami1997/TradeMind,2025-02,136,19,14,79,42,37,42,4,-1.0,0,0,,0,14.0,14.0,79.0,79.0,0.0,29.0,50.0,0.3670886075949367,14.0,28.0,15.0,22.0,42.0,True,both,1,0,treatment,pre,0,0,4.382026634673881,3.4011973816621555,3.9318256327243257,0.0,1310.0,1312,4,59.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.6094379124341003,4.0943445622221,1.3862943611198906,1,1,1,1,1,yagami1997/TradeMind,2025-02,1
treatment,yagami1997/TradeMind,2025-05,16,4,4,30,19,11,23,5,2.0,1,1,,0,4.0,4.0,30.0,30.0,0.0,3.0,27.0,0.1,3.0,16.0,0.0,11.0,23.0,True,both,1,0,treatment,post,0,0,3.4339872044851463,1.3862943611198906,3.332204510175204,79.0,13959.0,9214,2,4.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.382026634673881,1.0986122886681096,1.6094379124341003,0.0,1,1,1,1,1,yagami1997/TradeMind,2025-05,1
treatment,yeagerai/genlayer-studio,2024-03,4,2,2,42,41,1,41,8,-12.0,0,0,,0,2.0,2.0,42.0,42.0,0.0,5.0,37.0,0.119047619047619,5.0,36.0,0.0,1.0,41.0,True,both,1,0,treatment,pre,0,0,3.7612001156935615,1.791759469228055,3.6375861597263857,0.0,1252.0,722,4,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.6094379124341003,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-03,1
treatment,yeagerai/genlayer-studio,2024-04,47,21,18,301,203,98,206,30,-11.0,0,0,,0,18.0,18.0,301.0,301.0,0.0,73.0,228.0,0.2425249169435216,65.0,138.0,8.0,90.0,205.0,True,both,1,0,treatment,pre,0,0,5.71042701737487,4.304065093204169,5.43372200355424,0.0,4867.0,2398,7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0794415416798357,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-04,1
treatment,yeagerai/genlayer-studio,2024-06,20,5,3,46,24,22,26,9,-9.0,0,0,,0,3.0,3.0,46.0,46.0,0.0,23.0,23.0,0.5,21.0,3.0,2.0,20.0,26.0,True,both,1,0,treatment,pre,0,0,3.8501476017100575,3.1780538303479458,3.1780538303479458,0.0,8700.0,3190,5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.791759469228055,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-06,1
treatment,yeagerai/genlayer-studio,2024-07,34,21,20,456,342,114,190,43,-8.0,0,0,,0,20.0,20.0,456.0,456.0,0.0,175.0,281.0,0.3837719298245614,145.0,197.0,30.0,84.0,190.0,True,both,1,0,treatment,pre,0,0,6.124683390894205,5.170483995038151,5.641907070938114,0.0,11224.0,4031,5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.791759469228055,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-07,1
treatment,yeagerai/genlayer-studio,2024-08,38,14,14,140,32,108,80,34,-7.0,0,0,,0,14.0,14.0,140.0,140.0,0.0,43.0,97.0,0.3071428571428571,25.0,7.0,18.0,90.0,80.0,True,both,1,0,treatment,pre,0,0,4.948759890378168,3.784189633918261,4.584967478670572,0.0,12677.0,4587,8,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.197224577336219,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-08,1
treatment,yeagerai/genlayer-studio,2024-09,44,15,15,442,181,261,292,71,-6.0,0,0,,0,15.0,15.0,442.0,442.0,0.0,154.0,288.0,0.3484162895927601,84.0,97.0,70.0,191.0,292.0,True,both,1,0,treatment,pre,0,0,6.093569770045136,5.043425116919247,5.666426688112432,0.0,13299.0,7241,5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.791759469228055,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-09,1
treatment,yeagerai/genlayer-studio,2024-10,14,10,9,140,40,100,116,42,-5.0,0,0,,0,9.0,9.0,140.0,140.0,0.0,35.0,105.0,0.25,22.0,18.0,13.0,87.0,116.0,True,both,1,0,treatment,pre,0,0,4.948759890378168,3.58351893845611,4.663439094112067,0.0,15724.0,7984,3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.3862943611198906,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2024-10,1
treatment,yeagerai/genlayer-studio,2024-11,22,9,9,238,114,124,210,51,-4.0,0,0,,0,9.0,9.0,238.0,238.0,0.0,83.0,155.0,0.3487394957983193,58.0,56.0,25.0,99.0,210.0,True,both,1,0,treatment,pre,0,0,5.476463551931511,4.430816798843313,5.049856007249537,0.0,14376.0,8042,9,1.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.3025850929940455,0.6931471805599453,2.0794415416798357,1,1,1,1,1,yeagerai/genlayer-studio,2024-11,1
treatment,yeagerai/genlayer-studio,2024-12,33,17,17,321,134,187,200,33,-3.0,0,0,,0,17.0,17.0,321.0,321.0,0.0,101.0,220.0,0.3146417445482866,66.0,68.0,35.0,152.0,200.0,True,both,1,0,treatment,pre,0,0,5.7745515455444085,4.624972813284271,5.3981627015177525,4.0,15719.0,10440,8,6.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.6094379124341003,2.197224577336219,1.9459101490553132,4.2626798770413155,1,1,1,1,1,yeagerai/genlayer-studio,2024-12,1
treatment,yeagerai/genlayer-studio,2025-01,12,8,8,123,38,85,104,26,-2.0,0,0,,0,8.0,8.0,123.0,123.0,0.0,24.0,99.0,0.1951219512195122,17.0,21.0,7.0,78.0,104.0,True,both,1,0,treatment,pre,0,0,4.820281565605037,3.218875824868201,4.605170185988092,35.0,16120.0,11039,6,4.0,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.58351893845611,1.9459101490553132,1.6094379124341003,3.6888794541139363,1,1,1,1,1,yeagerai/genlayer-studio,2025-01,1
treatment,yeagerai/genlayer-studio,2025-02,23,15,15,309,85,224,171,26,-1.0,0,0,,0,15.0,15.0,309.0,309.0,0.0,82.0,227.0,0.2653721682847896,47.0,38.0,35.0,189.0,171.0,True,both,1,0,treatment,pre,0,0,5.736572297479192,4.418840607796598,5.429345628954441,66.0,17292.0,12475,6,2.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.204692619390966,1.9459101490553132,1.0986122886681096,3.737669618283368,1,1,1,1,1,yeagerai/genlayer-studio,2025-02,1
treatment,yeagerai/genlayer-studio,2025-03,9,5,5,14,3,11,13,6,0.0,1,1,,1,5.0,5.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,11.0,13.0,True,both,1,0,treatment,event,0,0,2.70805020110221,0.0,2.70805020110221,94.0,17409.0,12640,4,1.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.553876891600541,1.6094379124341003,0.6931471805599453,3.8066624897703196,1,1,1,1,1,yeagerai/genlayer-studio,2025-03,1
treatment,yeagerai/genlayer-studio,2025-04,31,22,22,180,44,136,119,27,1.0,1,1,,0,22.0,22.0,180.0,180.0,0.0,39.0,141.0,0.2166666666666666,22.0,22.0,17.0,119.0,119.0,True,both,1,0,treatment,post,0,0,5.198497031265826,3.688879454113936,4.955827057601261,125.0,17414.0,15019,7,13.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.836281906951478,2.0794415416798357,2.6390573296152584,2.772588722239781,1,1,1,1,1,yeagerai/genlayer-studio,2025-04,1
treatment,yeagerai/genlayer-studio,2025-05,19,15,15,168,94,74,151,49,2.0,1,1,,0,15.0,15.0,168.0,168.0,0.0,45.0,123.0,0.2678571428571428,34.0,60.0,11.0,63.0,151.0,True,both,1,0,treatment,post,0,0,5.1298987149230735,3.828641396489095,4.820281565605037,155.0,20916.0,15639,6,2.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.049856007249537,1.9459101490553132,1.0986122886681096,2.197224577336219,1,1,1,1,1,yeagerai/genlayer-studio,2025-05,1
treatment,yeagerai/genlayer-studio,2025-06,15,11,11,225,78,147,208,48,3.0,1,1,,0,11.0,11.0,225.0,225.0,0.0,53.0,172.0,0.2355555555555555,37.0,41.0,16.0,131.0,208.0,True,both,1,0,treatment,post,0,0,5.420534999272286,3.9889840465642745,5.153291594497779,186.0,21166.0,15932,3,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.231108616854587,1.3862943611198906,0.0,0.6931471805599453,1,1,1,1,1,yeagerai/genlayer-studio,2025-06,1
treatment,yeagerai/genlayer-studio,2025-07,17,11,11,283,126,157,236,44,4.0,1,1,,0,11.0,11.0,283.0,283.0,0.0,57.0,226.0,0.2014134275618374,45.0,81.0,12.0,145.0,236.0,True,both,1,0,treatment,post,0,0,5.648974238161206,4.060443010546419,5.424950017481403,0.0,22311.0,18514,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1.791759469228055,0.0,0.0,1,1,1,1,1,yeagerai/genlayer-studio,2025-07,1
