repo_name,time,is_treatment,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,cursor,commits,lines_added,lines_removed,contributors,stars,issues,issue_comments,age,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt,num_dependencies_total,num_vulnerable_dependencies,average_technical_lag,dataset_source,other_agents,high_confidence,latest_commit_original,latest_commit_effective,latest_commit,commit_resolution,months_since_observed_commit,clone_path,clone_exists,is_git_repository,commit_exists,tracked_file_count,python_file_count_all,python_file_count_source,python_file_count_excluded,has_python,has_python_source,python_eligible,python_path_samples,excluded_python_path_samples,scan_status,error_message,eligibility_join_status
TextGeneratorio/text-generator.io,2025-04,1,2025-03,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,16.0,8558.0,2387.0,1.0,2,0,0,642,66233.0,615.0,14.0,3634.0,5.6,7.8,12356.0,20554.0,5.0,2.0,2072.746540363426,treatment,True,True,5ed2b4008e2a49c4dad48dad07ef982849fc5fca,5ed2b4008e2a49c4dad48dad07ef982849fc5fca,5ed2b4008e2a49c4dad48dad07ef982849fc5fca,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,1,839,90,90,0,1,1,1,apiexamples/summarization.py | appengine_config.py | gameon/__init__.py | gameon/facebook.py | gameon/gameon.py,,success_python,,matched_repo_month
TextGeneratorio/text-generator.io,2025-05,1,2025-03,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,19.0,4001.0,5842.0,2.0,0,0,0,672,65058.0,615.0,14.0,3641.0,5.6,7.9,12370.0,20589.0,5.0,2.0,2072.746540363426,treatment,True,False,53455c86af4bf5e404a847de09f1c8b9e654d801,53455c86af4bf5e404a847de09f1c8b9e654d801,53455c86af4bf5e404a847de09f1c8b9e654d801,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,1,845,93,93,0,1,1,1,apiexamples/summarization.py | appengine_config.py | gameon/__init__.py | gameon/facebook.py | gameon/gameon.py,,success_python,,matched_repo_month
TextGeneratorio/text-generator.io,2025-06,1,2025-03,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,18.0,7976.0,7258.0,2.0,0,0,0,703,64476.0,615.0,14.0,3561.0,5.5,7.0,12162.0,20281.0,5.0,2.0,2072.746540363426,treatment,True,False,1eafa44b407969edcac558b3f8cf0c4f39ba52ae,1eafa44b407969edcac558b3f8cf0c4f39ba52ae,1eafa44b407969edcac558b3f8cf0c4f39ba52ae,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,1,855,101,101,0,1,1,1,apiexamples/summarization.py | appengine_config.py | jwt/__init__.py | main.py | questions/__init__.py,,success_python,,matched_repo_month
TextGeneratorio/text-generator.io,2025-07,1,2025-03,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,44.0,28172.0,5896.0,2.0,2,0,0,733,71455.0,617.0,14.0,3547.0,5.7,7.8,13119.0,20329.0,5.0,2.0,2072.746540363426,treatment,True,True,3920d146d45c6c226f4321c9105a6076824d9aca,3920d146d45c6c226f4321c9105a6076824d9aca,3920d146d45c6c226f4321c9105a6076824d9aca,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,1,961,172,172,0,1,1,1,alembic/env.py | alembic/versions/001_initial_migration.py | alembic/versions/64d0b89464da_change_documents_id_from_integer_to_.py | alembic/versions/b6440a1a2294_add_foreign_key_constraints_and_.py | apiexamples/summarization.py,,success_python,,matched_repo_month
TextGeneratorio/text-generator.io,2025-08,1,2025-03,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,5.0,1676.0,109.0,1.0,0,0,0,764,72672.0,617.0,17.0,3594.0,5.8,8.3,13348.0,20570.0,5.0,2.0,2072.746540363426,treatment,True,False,95ff0e2fb3cbafd6c6037e2ea559ed6fdb549b35,95ff0e2fb3cbafd6c6037e2ea559ed6fdb549b35,95ff0e2fb3cbafd6c6037e2ea559ed6fdb549b35,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TextGeneratorio_text-generator.io,1,1,1,965,174,174,0,1,1,1,alembic/env.py | alembic/versions/001_initial_migration.py | alembic/versions/64d0b89464da_change_documents_id_from_integer_to_.py | alembic/versions/b6440a1a2294_add_foreign_key_constraints_and_.py | apiexamples/summarization.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2024-12,0,2025-02,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,82.0,7315.0,2708.0,2.0,0,0,0,0,1268.0,0.0,0.0,17.0,2.7,23.6,74.0,81.0,,,,treatment,,,976a266cd3981e37db457c6ec5f2d67928597a98,976a266cd3981e37db457c6ec5f2d67928597a98,976a266cd3981e37db457c6ec5f2d67928597a98,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,35,12,12,0,1,1,1,minillmflow/__init__.py | setup.py | tests/test_async_batch_flow.py | tests/test_async_batch_node.py | tests/test_async_flow.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-01,0,2025-02,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,122.0,2868.0,1747.0,4.0,0,0,0,0,1268.0,0.0,0.0,18.0,2.7,23.6,80.0,86.0,,,,treatment,,,6e08e32d96dfbf104983131d93ffc1a53a172632,6e08e32d96dfbf104983131d93ffc1a53a172632,6e08e32d96dfbf104983131d93ffc1a53a172632,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,50,12,12,0,1,1,1,pocketflow/__init__.py | setup.py | tests/test_async_batch_flow.py | tests/test_async_batch_node.py | tests/test_async_flow.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,59.0,3820.0,1491.0,3.0,150,2,2,0,1281.0,0.0,0.0,15.0,2.6,21.9,82.0,75.0,,,,treatment,False,True,5a8e6cab8878fbba0fd234308f4ae8799dc44d28,5a8e6cab8878fbba0fd234308f4ae8799dc44d28,5a8e6cab8878fbba0fd234308f4ae8799dc44d28,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,52,12,12,0,1,1,1,pocketflow/__init__.py | setup.py | tests/test_async_batch_flow.py | tests/test_async_batch_node.py | tests/test_async_flow.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,235.0,38582.0,5945.0,7.0,989,11,39,26,4586.0,0.0,0.0,51.0,3.3,22.3,393.0,176.0,,,,treatment,False,True,4d6249a38eb721208371e80be8c5a688b5ee3e01,4d6249a38eb721208371e80be8c5a688b5ee3e01,4d6249a38eb721208371e80be8c5a688b5ee3e01,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,262,121,121,0,1,1,1,cookbook/pocketflow-agent/flow.py | cookbook/pocketflow-agent/main.py | cookbook/pocketflow-agent/nodes.py | cookbook/pocketflow-agent/utils.py | cookbook/pocketflow-async-basic/flow.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-04,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,53.0,13717.0,4858.0,10.0,1759,16,33,57,7386.0,0.0,0.0,88.0,4.5,20.6,811.0,355.0,,,,treatment,False,True,61f5e89769af1bb5d56e5b4453a4cca405cfbcb2,61f5e89769af1bb5d56e5b4453a4cca405cfbcb2,61f5e89769af1bb5d56e5b4453a4cca405cfbcb2,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,323,151,151,0,1,1,1,cookbook/pocketflow-a2a/a2a_client.py | cookbook/pocketflow-a2a/a2a_server.py | cookbook/pocketflow-a2a/common/__init__.py | cookbook/pocketflow-a2a/common/client/__init__.py | cookbook/pocketflow-a2a/common/client/card_resolver.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-05,1,2025-02,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,52.0,13135.0,2238.0,8.0,1323,16,42,87,11204.0,10.0,0.0,111.0,3.2,16.6,1149.0,529.0,,,,treatment,False,False,6cf3ec4984958eb442ed676835f6551648082f22,6cf3ec4984958eb442ed676835f6551648082f22,6cf3ec4984958eb442ed676835f6551648082f22,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,419,199,199,0,1,1,1,cookbook/pocketflow-a2a/a2a_client.py | cookbook/pocketflow-a2a/a2a_server.py | cookbook/pocketflow-a2a/common/__init__.py | cookbook/pocketflow-a2a/common/client/__init__.py | cookbook/pocketflow-a2a/common/client/card_resolver.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-06,1,2025-02,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,10.0,4281.0,28.0,4.0,517,8,16,118,12184.0,10.0,0.0,120.0,2.9,17.7,1361.0,625.0,,,,treatment,False,True,8c6cbc5138a92fff325366b5622d59ecfaae7a07,8c6cbc5138a92fff325366b5622d59ecfaae7a07,8c6cbc5138a92fff325366b5622d59ecfaae7a07,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,440,213,213,0,1,1,1,cookbook/pocketflow-a2a/a2a_client.py | cookbook/pocketflow-a2a/a2a_server.py | cookbook/pocketflow-a2a/common/__init__.py | cookbook/pocketflow-a2a/common/client/__init__.py | cookbook/pocketflow-a2a/common/client/card_resolver.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-07,1,2025-02,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,15.0,346.0,434.0,7.0,860,9,24,148,12173.0,10.0,0.0,120.0,2.9,17.7,1360.0,625.0,,,,treatment,False,False,f98e9f4806af3b6aedfbf7e462bdadeba671bd63,f98e9f4806af3b6aedfbf7e462bdadeba671bd63,f98e9f4806af3b6aedfbf7e462bdadeba671bd63,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,440,212,212,0,1,1,1,cookbook/pocketflow-a2a/a2a_client.py | cookbook/pocketflow-a2a/a2a_server.py | cookbook/pocketflow-a2a/common/__init__.py | cookbook/pocketflow-a2a/common/client/__init__.py | cookbook/pocketflow-a2a/common/client/card_resolver.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow,2025-08,1,2025-02,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,4.0,553.0,27.0,3.0,393,6,11,179,12300.0,10.0,0.0,122.0,3.5,17.6,1363.0,637.0,,,,treatment,False,True,23e36bfbdfe8a071aafa987a9ba14df842af8a0e,23e36bfbdfe8a071aafa987a9ba14df842af8a0e,23e36bfbdfe8a071aafa987a9ba14df842af8a0e,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow,1,1,1,441,213,213,0,1,1,1,cookbook/pocketflow-a2a/a2a_client.py | cookbook/pocketflow-a2a/a2a_server.py | cookbook/pocketflow-a2a/common/__init__.py | cookbook/pocketflow-a2a/common/client/__init__.py | cookbook/pocketflow-a2a/common/client/card_resolver.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,7.0,2372.0,7.0,2.0,0,0,0,0,33.0,0.0,0.0,0.0,0.0,15.4,2.0,0.0,,,,treatment,True,True,8b1d9729b37469afab439854ec4ea67706867378,8b1d9729b37469afab439854ec4ea67706867378,8b1d9729b37469afab439854ec4ea67706867378,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,10,4,4,0,1,1,1,flow.py | main.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,24.0,9633.0,6748.0,3.0,33,0,0,0,45.0,0.0,0.0,0.0,0.0,22.4,2.0,0.0,,,,treatment,True,True,16714fcc24a8447040363e7e2806cdf2d8b6dcfa,16714fcc24a8447040363e7e2806cdf2d8b6dcfa,16714fcc24a8447040363e7e2806cdf2d8b6dcfa,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,13,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-04,1,2025-02,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,3.0,3331.0,6.0,2.0,104,1,4,31,45.0,0.0,0.0,0.0,0.0,22.4,2.0,0.0,,,,treatment,True,False,8a4a1b08a2ccf767f0a4c503ccf6a8a6ab77e787,8a4a1b08a2ccf767f0a4c503ccf6a8a6ab77e787,8a4a1b08a2ccf767f0a4c503ccf6a8a6ab77e787,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,14,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-05,1,2025-02,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,5.0,17.0,10.0,3.0,63,0,4,61,48.0,0.0,0.0,0.0,0.0,21.3,2.0,0.0,,,,treatment,True,False,bb859e5af285f0f047ec7deefa7ebcb8240385b3,bb859e5af285f0f047ec7deefa7ebcb8240385b3,bb859e5af285f0f047ec7deefa7ebcb8240385b3,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,14,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-06,1,2025-02,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,3.0,3468.0,110.0,1.0,25,0,0,92,48.0,0.0,0.0,0.0,0.0,21.3,2.0,0.0,,,,treatment,True,True,893901c7e1a213e2c62f8d68451836002ac54416,893901c7e1a213e2c62f8d68451836002ac54416,893901c7e1a213e2c62f8d68451836002ac54416,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,16,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-07,1,2025-02,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,2.0,1677.0,1.0,1.0,20,1,0,122,48.0,0.0,0.0,0.0,0.0,21.3,2.0,0.0,,,,treatment,True,False,9eacaaa755698da13bfbe0f766735cd190c479bc,9eacaaa755698da13bfbe0f766735cd190c479bc,9eacaaa755698da13bfbe0f766735cd190c479bc,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,17,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/PocketFlow-Template-Python,2025-08,1,2025-02,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,2.0,855.0,85.0,1.0,15,0,0,153,48.0,0.0,0.0,0.0,0.0,21.3,2.0,0.0,,,,treatment,True,True,680a1b2f54645818d0eac7880347d31a8cb4a115,680a1b2f54645818d0eac7880347d31a8cb4a115,680a1b2f54645818d0eac7880347d31a8cb4a115,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_PocketFlow-Template-Python,1,1,1,17,5,5,0,1,1,1,flow.py | main.py | nodes.py | utils/__init__.py | utils/call_llm.py,,success_python,,matched_repo_month
The-Pocket/Tutorial-AI-Paul-Graham,2025-02,0,2025-03,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,12.0,307.0,33.0,2.0,0,0,0,0,443.0,0.0,0.0,5.0,8.4,17.8,50.0,25.0,,,,treatment,,,454fb5c8dc99a5df515f84a3a9cdcea6b957b3b0,454fb5c8dc99a5df515f84a3a9cdcea6b957b3b0,454fb5c8dc99a5df515f84a3a9cdcea6b957b3b0,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_Tutorial-AI-Paul-Graham,1,1,1,368,4,4,0,1,1,1,app.py | custom_script.py | flow.py | preprocess.py,,success_python,,matched_repo_month
The-Pocket/Tutorial-AI-Paul-Graham,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,12.0,3612.0,1426.0,2.0,12,0,0,0,839.0,0.0,0.0,13.0,0.0,21.6,150.0,95.0,,,,treatment,False,True,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,eb304ff3774606a2bdb67cc4065605c4ac2f8ca7,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_Tutorial-AI-Paul-Graham,1,1,1,417,11,11,0,1,1,1,app.py | flow.py | main.py | offline_processing.py | utils/__init__.py,,success_python,,matched_repo_month
The-Pocket/Tutorial-Cold-Email-Personalization,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,8.0,577.0,22.0,2.0,4,0,0,0,599.0,0.0,0.0,3.0,0.0,16.5,125.0,72.0,,,,treatment,False,True,200903e33e7756a880160f8b7c5d6e5dd51794a6,200903e33e7756a880160f8b7c5d6e5dd51794a6,200903e33e7756a880160f8b7c5d6e5dd51794a6,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_Tutorial-Cold-Email-Personalization,1,1,1,18,8,8,0,1,1,1,app.py | flow.py | main.py | main_batch.py | utils/__init__.py,,success_python,,matched_repo_month
The-Pocket/Tutorial-Cursor,2025-03,1,2025-03,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,24.0,7493.0,203.0,2.0,34,0,0,0,1411.0,0.0,0.0,40.0,1.9,19.6,367.0,350.0,,,,treatment,False,True,0e69c81e74a3927d34b760beaca3a7775d650051,0e69c81e74a3927d34b760beaca3a7775d650051,0e69c81e74a3927d34b760beaca3a7775d650051,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/The-Pocket_Tutorial-Cursor,1,1,1,36,11,11,0,1,1,1,flow.py | main.py | utils/__init__.py | utils/call_llm.py | utils/delete_file.py,,success_python,,matched_repo_month
TheSethRose/Agent-Chat,2024-10,1,2024-10,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,8.0,302.0,181.0,2.0,0,0,0,0,356.0,0.0,0.0,4.0,0.0,25.5,77.0,31.0,,,,treatment,False,True,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,464bdbd1b280f5a15358aca50b7c8e60a4d5ff04,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/TheSethRose_Agent-Chat,1,1,1,13,5,5,0,1,1,1,app.py | models/__init__.py | models/ollama_model.py | tools/calculator.py | tools/duckduckgo_search.py,,success_python,,matched_repo_month
ToolUse/infinite-ai-seo,2025-02,1,2025-02,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,7.0,1115.0,563.0,1.0,14,0,0,0,1122.0,2.0,0.0,12.0,0.0,20.3,260.0,170.0,,,,treatment,False,True,d4019a3edb442ae7ffddbfdad289ec92400d32ee,d4019a3edb442ae7ffddbfdad289ec92400d32ee,d4019a3edb442ae7ffddbfdad289ec92400d32ee,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_infinite-ai-seo,1,1,1,21,7,7,0,1,1,1,main.py | src/context_manager.py | src/pipeline.py | src/prompts.py | src/utils/ai.py,,success_python,,matched_repo_month
ToolUse/infinite-ai-seo,2025-03,1,2025-02,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,2.0,4.0,1.0,2.0,9,0,0,11,1122.0,2.0,0.0,12.0,0.0,20.3,260.0,170.0,,,,treatment,False,False,1e1338fdabd877df880eacfbea799ead6de17d43,1e1338fdabd877df880eacfbea799ead6de17d43,1e1338fdabd877df880eacfbea799ead6de17d43,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_infinite-ai-seo,1,1,1,21,7,7,0,1,1,1,main.py | src/context_manager.py | src/pipeline.py | src/prompts.py | src/utils/ai.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2024-09,0,2024-12,0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1.0,0.0,0.0,1.0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,,,treatment,,,63fed9afe7605f446c0a6975d65c9bdf50fbb7ca,63fed9afe7605f446c0a6975d65c9bdf50fbb7ca,63fed9afe7605f446c0a6975d65c9bdf50fbb7ca,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,5,2,2,0,1,1,1,src/tool_use/__init__.py | src/tool_use/core.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2024-10,0,2024-12,0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,39.0,10239.0,682.0,3.0,4,4,8,0,2276.0,0.0,1.0,27.0,0.0,6.7,427.0,242.0,,,,treatment,,,9553c45a69c3918d93ffcd4cbf2a07b1102e71aa,9553c45a69c3918d93ffcd4cbf2a07b1102e71aa,9553c45a69c3918d93ffcd4cbf2a07b1102e71aa,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,23,19,19,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2024-11,0,2024-12,0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,29.0,3389.0,447.0,4.0,9,5,8,12,2977.0,0.0,1.0,31.0,0.0,7.3,537.0,271.0,,,,treatment,,,bd1c2d1b3ed770cc428a33199e1c98d1f8a3a103,bd1c2d1b3ed770cc428a33199e1c98d1f8a3a103,bd1c2d1b3ed770cc428a33199e1c98d1f8a3a103,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,27,21,21,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2024-12,1,2024-12,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,5.0,1162.0,4.0,1.0,3,0,0,42,3316.0,0.0,1.0,36.0,0.0,7.4,574.0,303.0,,,,treatment,False,True,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,29,22,22,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2025-01,1,2024-12,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,0.0,0.0,0.0,0.0,3,0,0,73,3316.0,0.0,1.0,36.0,0.0,7.4,574.0,303.0,,,,treatment,False,False,,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,carried_forward,1,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,29,22,22,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2025-02,1,2024-12,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,0.0,0.0,0.0,0.0,3,0,0,104,3316.0,0.0,1.0,36.0,0.0,7.4,574.0,303.0,,,,treatment,False,False,,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,carried_forward,2,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,29,22,22,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2025-03,1,2024-12,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0.0,0.0,0.0,0.0,0,0,0,0,3316.0,0.0,1.0,36.0,0.0,7.4,574.0,303.0,,,,treatment,False,False,,79f6853e69fda911b583f199df3d93def253712c,79f6853e69fda911b583f199df3d93def253712c,carried_forward,3,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,29,22,22,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
ToolUse/tool-use-ai,2025-04,1,2024-12,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,1.0,2.0,2.0,1.0,0,0,0,163,3316.0,0.0,1.0,36.0,0.0,7.4,574.0,303.0,,,,treatment,False,False,ea9f4df00a3334325140e0045c50fdb1f9918e34,ea9f4df00a3334325140e0045c50fdb1f9918e34,ea9f4df00a3334325140e0045c50fdb1f9918e34,observed,0,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ToolUse_tool-use-ai,1,1,1,29,22,22,0,1,1,1,src/tool_use/__init__.py | src/tool_use/cli.py | src/tool_use/config_manager.py | src/tool_use/core.py | src/tool_use/scripts/_script_dependencies.py,,success_python,,matched_repo_month
